Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
fines,fines,3220,3809,148
destrucción,destrucción,3187,3810,148
publicado,publicada,1208,3811,148
autorización,autorización,2883,3812,148
avanzar,avanzando,580,3813,148
leer,lee,995,3814,148
edad,edades,351,3815,147
elegir,elegido,704,3816,147
tocar,tocó,811,3817,147
respetar,respetar,1338,3818,147
delincuencia,delincuencia,3229,3819,147
teoría,teoría,2799,3820,147
mascarilla,mascarilla,2252,3821,147
componente,componente,1900,3822,147
registrar,registra,366,3823,147
pertenecer,pertenece,1636,3824,147
pagar,paga,393,3825,147
kilómetro,kilómetro,737,3826,147
llevar,llevamos,75,3827,147
olvidar,olvidar,1726,3828,147
bajar,bajó,805,3829,147
don,don,3015,3830,147
perder,perdiendo,230,3831,147
ansiedad,ansiedad,3176,3832,147
ser,fueran,8,3833,147
ranking,ranking,3208,3834,147
imprescindible,imprescindible,2824,3835,147
exportación,exportación,1621,3836,147
extraordinario,extraordinario,1740,3837,147
bajo,bajas,179,3838,146
caer,caído,457,3839,146
directivo,directivos,1502,3840,146
vacío,vacío,2348,3841,146
comicio,comicios,3231,3842,146
inundación,inundaciones,2890,3843,146
