Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
tautybė,tautybės,7058,12296,37
įtariamųjų,įtariamųjų,9260,12297,37
sudėtingas,sudėtingi,543,12298,37
raumenys,raumenys,7913,12299,37
vadinamieji,vadinamieji,9262,12300,37
colis,colių,6123,12301,37
pataisyti,pataisyti,6852,12302,37
akmenis,akmenės,4019,12303,37
dialogas,dialogas,2825,12304,37
teisingas,teisingą,1721,12305,37
retorika,retorika,5435,12306,37
baras,baro,2286,12307,37
nuvažiuoti,nuvažiavo,2906,12308,37
rašytojas,rašytojų,2143,12309,37
sudarymas,sudarymo,6855,12310,37
iliustruoti,iliustruoja,5797,12311,37
atsekti,atsekti,8542,12312,37
stovykla,stovyklų,1418,12313,37
vertinti,vertins,408,12314,37
lipti,lipti,6478,12315,37
griežtinti,griežtinti,8084,12316,37
sieti,sieti,1123,12317,37
diskusija,diskusijoje,901,12318,37
reputacija,reputaciją,3984,12319,37
senate,senate,9273,12320,37
stebinti,stebinti,2723,12321,37
rašai,rašiau,8901,12322,37
raudonąją,raudonąją,9275,12323,37
groti,groja,2344,12324,37
krikščionis,krikščionys,2616,12325,37
įvestas,įvestų,7288,12326,37
atėmimas,atėmimu,1229,12327,37
pocis,pocius,8902,12328,37
dešiniųjų,dešiniųjų,9277,12329,37
rytais,rytais,9278,12330,37
dirbtuvė,dirbtuvėse,3365,12331,37
vilkikas,vilkikas,3489,12332,37
tarptautinis,tarptautinei,328,12333,37
paulauskas,paulauskas,6974,12334,37
pelnyti,pelnyti,3319,12335,37
įsipareigas,įsipareigojo,9283,12336,37
eksperimentuoti,eksperimentuoti,7414,12337,37
tvoras,tvorą,7172,12338,37
katastrofa,katastrofa,8250,12339,37
trukti,trukęs,1707,12340,37
dėžė,dėžės,5148,12341,37
suomija,suomija,2351,12342,37
tikėjimas,tikėjimą,2455,12343,37
maestras,maestro,9290,12344,37
kalbėti,kalbėjau,140,12345,37
paskos,paskos,9294,12346,37
panašią,panašią,9295,12347,37
pareigose,pareigose,9296,12348,37
sovietinis,sovietinių,2127,12349,37
tariamai,tariamai,9297,12350,37
sūris,sūrį,2783,12351,37
stresa,stresą,9298,12352,37
turėdamas,turėdamas,9299,12353,37
motociklas,motociklo,2637,12354,37
perpus,perpus,9300,12355,37
židinis,židinį,1550,12356,37
skatinti,skatins,784,12357,37
danė,danės,7539,12358,37
vaistinis,vaistinė,1909,12359,37
norėti,norėti,111,12360,37
dezinfekcinis,dezinfekciniu,2331,12361,37
ašaras,ašarų,6585,12362,37
intensyvumas,intensyvumo,4036,12363,37
atmosferas,atmosfera,3628,12364,37
veikiančus,veikiančios,9305,12365,37
ramas,ramus,4455,12366,37
puikus,puiku,690,12367,37
šitas,šitie,1113,12368,37
nufotografuoti,nufotografuoti,7669,12369,37
skaitmeninis,skaitmeninę,1290,12370,37
ritmas,ritmas,3657,12371,37
mobilųjį,mobilųjį,9310,12372,37
sukilėlius,sukilėlių,9311,12373,37
edvinas,edvinas,8412,12374,37
studijoms,studijoms,9313,12375,37
laikykitė,laikykitės,9123,12376,37
vytis,vytis,5153,12377,37
įvyktas,įvyktų,9128,12378,37
vidmanti,vidmantas,9314,12379,37
arūnas,arūno,2009,12380,37
opozicija,opozicijoje,840,12381,37
blogiausia,blogiausia,9316,12382,37
ratas,ratu,924,12383,37
bandyti,bandau,891,12384,37
jaučiau,jaučiau,9317,12385,37
mąstymas,mąstymas,2648,12386,37
cia,cia,9318,12387,37
blogas,blogų,1197,12388,37
paklausiau,paklausiau,9319,12389,37
svarstyklė,svarstyklės,6481,12390,37
ekspertas,ekspertus,591,12391,37
mėgėjas,mėgėjams,1928,12392,37
sužaisti,sužaidė,4057,12393,37
supras,supras,9322,12394,37
valiuta,valiutos,8425,12395,37
konstatuoti,konstatuota,4106,12396,37
bloga,blogos,6644,12397,37
pedagogė,pedagogė,8080,12398,37
žygis,žygį,3689,12399,37
žinoti,žinodami,348,12400,37
kazimieras,kazimieras,6370,12401,37
nepriklausomas,nepriklausomą,1343,12402,37
dramos,dramos,9133,12403,37
antrąjas,antrąją,9137,12404,37
dviratininkas,dviratininkas,2915,12405,37
tešla,tešla,4728,12406,37
dominykas,dominykas,8589,12407,37
ekipažas,ekipažai,3185,12408,37
varžovą,varžovą,9329,12409,37
dengiančias,dengiančias,8593,12410,37
perkėla,perkėlos,5065,12411,37
keturias,keturiais,2174,12412,37
svyruos,svyruos,9332,12413,37
ausinis,ausinės,4950,12414,37
įsiveržė,įsiveržė,9335,12415,37
nuvežti,nuvežtas,3110,12416,37
jungti,jungia,5207,12417,37
leidykla,leidyklos,5005,12418,37
pusei,pusei,9337,12419,37
šeimo,šeimomis,9338,12420,37
baigimas,baigimo,8759,12421,37
pedagogika,pedagogikos,6702,12422,37
biologija,biologijos,8106,12423,37
galėsime,galėsime,9341,12424,37
techninis,techninio,990,12425,37
mitingas,mitingą,4516,12426,37
žieminis,žieminių,4621,12427,37
koncerte,koncerte,9342,12428,37
operatyviosus,operatyviosios,9344,12429,37
teikti,teikiančių,315,12430,37
tikrose,tikrose,9345,12431,37
veikti,veiktų,216,12432,37
dovanojo,dovanojo,9347,12433,37
kolekcija,kolekcija,2116,12434,37
world,world,9348,12435,37
matyti,matytų,320,12436,37
pasijusti,pasijusti,8130,12437,37
gėlė,gėlėmis,977,12438,37
pažada,pažadų,5889,12439,37
ekonominis,ekonominį,742,12440,37
atsakingas,atsakingo,678,12441,37
lydis,lydės,7212,12442,37
vestuvė,vestuvės,2899,12443,37
vakarienė,vakarienę,6558,12444,37
negalinti,negalinti,9354,12445,37
kalifornija,kalifornijoje,4297,12446,37
tvenkinis,tvenkinio,4837,12447,37
galinčius,galinčių,9355,12448,37
būrys,būrio,3972,12449,37
suvokimas,suvokimo,3076,12450,37
paprašyti,paprašytas,1611,12451,37
teisinis,teisinę,1088,12452,37
ves,ves,9356,12453,37
ligoninių,ligoninių,9357,12454,37
higiena,higiena,1638,12455,37
išėjus,išėjus,9360,12456,37
paskutinis,paskutiniame,442,12457,37
dukters,dukters,9363,12458,37
gūsiai,gūsiai,9364,12459,37
atstumas,atstumus,634,12460,37
apimtis,apimtimi,1387,12461,36
keliavo,keliavo,9366,12462,36
juosti,juostos,4599,12463,36
kūrybinis,kūrybinio,1317,12464,36
gyvybė,gyvybei,714,12465,36
panevėžiečias,panevėžiečiams,8629,12466,36
sport,sport,9367,12467,36
stebėtojas,stebėtojų,5899,12468,36
būris,būrį,5011,12469,36
taikis,taikiai,6194,12470,36
padėką,padėką,9375,12471,36
aukštumas,aukštumų,5821,12472,36
klients,klientai,6256,12473,36
šiose,šiose,9378,12474,36
vengrija,vengrijoje,3405,12475,36
rėmėsi,rėmėsi,9379,12476,36
nugarėlė,nugarėlėje,7211,12477,36
faktorius,faktorių,2952,12478,36
pateisinti,pateisinti,4921,12479,36
oponentas,oponentai,5112,12480,36
pasielgė,pasielgė,9387,12481,36
nežinantis,nežinantis,8992,12482,36
pajudėti,pajudėti,5399,12483,36
žinia,žinioms,1341,12484,36
laikoma,laikomos,9194,12485,36
daina,dainomis,938,12486,36
palikimas,palikimas,3956,12487,36
mašinas,mašinas,2327,12488,36
neviršyti,neviršija,7599,12489,36
komisija,komisijoje,366,12490,36
žinutė,žinutėje,1495,12491,36
paplūdimias,paplūdimiuose,7351,12492,36
nepadėti,nepadėjo,4825,12493,36
baimė,baimes,1146,12494,36
išvengti,išvengė,670,12495,36
žemėlapis,žemėlapyje,3008,12496,36
savotiškai,savotiškai,9393,12497,36
sklandas,sklando,4877,12498,36
kristi,kristi,2468,12499,36
sausa,sausa,5685,12500,36
atsargų,atsargų,9395,12501,36
nuostolius,nuostolius,9396,12502,36
įsigyti,įsigyta,539,12503,36
krepšinis,krepšinis,701,12504,36
pykti,pyksta,5565,12505,36
tyrinėti,tyrinėti,5403,12506,36
savickas,savickas,8475,12507,36
prakalbo,prakalbo,9399,12508,36
išbandė,išbandė,9401,12509,36
rašau,rašau,9402,12510,36
taisyklė,taisyklėse,427,12511,36
kuras,kuriems,2233,12512,36
svarbas,svarbiausia,8324,12513,36
garsus,garsiausių,3171,12514,36
programavimas,programavimo,6625,12515,36
specialias,specialias,2721,12516,36
rekonstrukcijai,rekonstrukcijai,9408,12517,36
vieniši,vieniši,5842,12518,36
dėstyti,dėsto,5296,12519,36
marijampolė,marijampolėje,1208,12520,36
tiltas,tiltų,2702,12521,36
aklas,aklai,6272,12522,36
priversti,priversta,1228,12523,36
įvertinti,įvertina,437,12524,36
emocinis,emocinio,1628,12525,36
teatras,teatruose,456,12526,36
čekija,čekija,2722,12527,36
atitekti,atiteks,5240,12528,36
neatlygintinai,neatlygintinai,9414,12529,36
aktyvus,aktyvios,1009,12530,36
patikimas,patikimas,2663,12531,36
ligi,ligi,9415,12532,36
žiūrovas,žiūrovai,999,12533,36
paplūdimis,paplūdimiai,2076,12534,36
numalšinti,numalšinti,7863,12535,36
ištvermė,ištvermės,8175,12536,36
pasakyti,pasakęs,403,12537,36
auklėjimas,auklėjimo,6282,12538,36
albumas,albumas,2135,12539,36
pateikti,pateikiamos,204,12540,36
gamintas,gamintojo,8664,12541,36
nežinomybė,nežinomybė,4928,12542,36
vagystė,vagystę,2588,12543,36
baigė,baigė,9225,12544,36
minskas,minskas,2069,12545,36
įvedė,įvedė,9425,12546,36
liudininkas,liudininkų,5127,12547,36
susirgti,susirgęs,2959,12548,36
svetimas,svetimą,2876,12549,36
jungtinis,jungtines,507,12550,36
laimėtoju,laimėtoju,9430,12551,36
sandėlis,sandėlyje,3683,12552,36
nebūti,nebūti,41,12553,36
rinkimas,rinkimais,1141,12554,36
procesas,procesui,294,12555,36
sąmonė,sąmonę,3808,12556,36
pasirodžius,pasirodžius,9433,12557,36
duktė,duktė,9435,12558,36
statyti,statoma,1076,12559,36
griežti,griežto,2602,12560,36
koordinatorė,koordinatorė,7256,12561,36
apskaitas,apskaitą,8509,12562,36
partija,partijai,224,12563,36
parengti,parengtos,910,12564,36
keliskart,keliskart,9441,12565,36
pietua,pietuose,9442,12566,36
pajėgus,pajėgūs,5709,12567,36
orlaivis,orlaivis,2790,12568,36
padėti,padėdavo,122,12569,36
įvertinti,įvertinęs,437,12570,36
užimtumas,užimtumas,1818,12571,36
sūnas,sūnus,2157,12572,36
drona,dronai,9057,12573,36
skundas,skundo,1271,12574,36
viešbučias,viešbučiuose,7049,12575,36
krovinys,krovinys,7871,12576,36
įspūdingas,įspūdinga,1568,12577,36
biologinis,biologinės,2982,12578,36
libija,libijoje,3701,12579,36
įpročiai,įpročiai,9446,12580,36
išaugti,išaugęs,835,12581,36
parametras,parametrus,4545,12582,36
procentas,procentus,875,12583,36
užtrukti,užtrukti,2634,12584,36
partija,partijoje,224,12585,36
sekimas,sekimo,6455,12586,36
užsidėti,užsidėti,5934,12587,36
užauginti,užauginti,3294,12588,36
planas,planu,286,12589,36
palaikai,palaikai,9064,12590,36
šilti,šilti,3476,12591,36
bruožas,bruožų,3309,12592,36
sveikatinimas,sveikatinimo,8879,12593,36
kostiumas,kostiumų,2912,12594,36
mokinis,mokinius,1034,12595,36
skaičiuojant,skaičiuojant,9453,12596,36
kritinis,kritinė,2731,12597,36
pušų,pušų,9456,12598,36
pastarosios,pastarosios,9457,12599,36
koks,kokiame,71,12600,36
randa,randa,9460,12601,36
asfalto,asfalto,9462,12602,36
erzina,erzina,9463,12603,36
talibanas,talibanas,3759,12604,36
žygis,žygis,3689,12605,36
tradicinis,tradiciniai,1057,12606,36
augantį,augantį,9465,12607,36
pikas,pikas,7388,12608,36
sutikti,sutiks,822,12609,36
sumokėti,sumokėta,1251,12610,36
kazlas,kazlų,9261,12611,36
rūda,rūdos,7516,12612,36
belikti,beliko,2780,12613,36
preparatas,preparatai,2679,12614,36
meistras,meistro,2342,12615,36
neformaliojo,neformaliojo,9469,12616,36
lankymas,lankymas,4509,12617,36
atskiras,atskiro,1024,12618,36
platus,plati,1732,12619,36
padėtis,padėtyje,542,12620,36
jaunam,jaunam,9473,12621,36
grūdas,grūdo,2000,12622,36
tarnautojas,tarnautojai,3422,12623,36
ritmas,ritmu,3657,12624,36
teisininkas,teisininkų,3430,12625,36
padėčis,padėčiai,9475,12626,36
kanalas,kanalų,1691,12627,36
išlaida,išlaidoms,2428,12628,36
savaitė,savaitė,103,12629,36
ansamblis,ansamblio,3570,12630,36
įregistruoti,įregistruota,3220,12631,36
skersmuo,skersmens,8386,12632,36
dėkite,dėkite,9481,12633,36
kartonas,kartono,8712,12634,36
ilgiausis,ilgiausiai,9482,12635,36
skalbimas,skalbimo,9088,12636,36
apžiūrėti,apžiūrėjo,2366,12637,36
profilaktika,profilaktikos,6966,12638,36
kambarys,kambarys,1999,12639,36
saulus,saulius,9091,12640,36
smūgis,smūgius,2078,12641,36
šiaulis,šiauliai,694,12642,36
metimas,metimo,2295,12643,36
lietuviškas,lietuviška,1151,12644,36
kiemas,kiemuose,3749,12645,36
miesta,miestas,8346,12646,36
aukštas,aukštai,404,12647,36
uždėti,uždėti,5664,12648,36
kopa,kopos,6661,12649,36
muilas,muilo,6667,12650,36
pasisavinti,pasisavinti,5831,12651,36
nuolatinis,nuolatinė,1159,12652,36
gyventi,gyvenęs,211,12653,36
svajoti,svajoti,3685,12654,36
priklausyti,priklausomi,420,12655,36
artėtj,artėjant,6578,12656,36
direktorių,direktorių,9493,12657,36
nepadė,nepadės,9495,12658,36
pomėgis,pomėgius,4922,12659,36
turėti,turėję,18,12660,36
fondas,fondui,787,12661,36
poskyris,poskyrio,6913,12662,36
meistrė,meistrė,7398,12663,36
tobulinimas,tobulinimo,4495,12664,36
tiesti,tiesti,8402,12665,36
sluoksnis,sluoksniu,2223,12666,36
istorinis,istoriniai,991,12667,36
irane,irane,9501,12668,36
visas,visoms,17,12669,36
augals,augalais,8926,12670,36
tvarkymas,tvarkymą,1235,12671,36
kažkoks,kažkokią,2118,12672,36
liūdnai,liūdnai,8409,12673,36
publika,publika,5813,12674,36
arčiausiai,arčiausiai,9504,12675,36
statinis,statinio,3024,12676,36
centras,centru,99,12677,36
dvasią,dvasią,9506,12678,36
garbė,garbė,1797,12679,36
jaustųsi,jaustųsi,9507,12680,36
kurdami,kurdami,9508,12681,36
ekranos,ekranų,9509,12682,36
elektrinis,elektrinę,1004,12683,36
šimts,šimtais,8933,12684,36
padalinys,padalinys,2737,12685,36
jėgainis,jėgainė,2549,12686,36
rimta,rimtos,6294,12687,36
trakis,trakų,9516,12688,36
specialią,specialią,9517,12689,36
fabrikas,fabrike,4009,12690,36
sklypas,sklypas,4401,12691,36
ilona,ilona,8942,12692,36
bruožas,bruožas,3309,12693,36
išvykti,išvykę,982,12694,36
skundėti,skundėsi,9323,12695,36
įsipareigojimas,įsipareigojimai,1702,12696,36
sąmoningumas,sąmoningumas,3617,12697,36
nemalonis,nemalonių,6409,12698,36
laikas,laikams,55,12699,36
gabija,gabija,7648,12700,36
girdėti,girdi,1298,12701,36
statybinis,statybinių,4368,12702,36
neįsivaizduoti,neįsivaizduoja,5818,12703,36
nuostabus,nuostabu,2937,12704,36
protokolas,protokolas,2986,12705,36
mobilus,mobilaus,3070,12706,36
nuvežti,nuvežė,3110,12707,36
nepasiekti,nepasiekė,3785,12708,36
vandeniui,vandeniui,9530,12709,36
poetas,poeto,4278,12710,36
kvėpavimas,kvėpavimas,1496,12711,36
popiežius,popiežiaus,3504,12712,36
sportininkas,sportininkus,1104,12713,36
juosta,juostoje,5481,12714,36
kroatija,kroatijos,4981,12715,36
didžiojoje,didžiojoje,9532,12716,36
sistema,sistemomis,165,12717,36
kaupimas,kaupimo,4783,12718,36
pasiekimas,pasiekimas,1962,12719,36
paieška,paiešką,1581,12720,36
užkrata,užkratą,9339,12721,36
sutarėme,sutarėme,9539,12722,36
veidas,veidus,623,12723,36
įsigyti,įsigiję,539,12724,36
smiltynė,smiltynėje,3384,12725,36
saulei,saulei,9542,12726,36
rinkikas,rinkikų,8764,12727,36
detaliai,detaliai,6708,12728,36
patrauklus,patraukli,3515,12729,36
svečias,svečias,986,12730,36
iššūkis,iššūkio,632,12731,36
karalystė,karalystę,920,12732,36
gebėjimas,gebėjimo,1381,12733,36
turintis,turinčio,5478,12734,36
perkūnija,perkūnija,7022,12735,36
gimsti,gimsta,9353,12736,36
europa,europoje,1701,12737,36
reikšmingas,reikšmingų,1714,12738,36
kolegija,kolegijoje,1926,12739,36
atitinkamas,atitinkamų,2902,12740,36
kaina,kainų,429,12741,36
store,store,9553,12742,36
parduodti,parduodama,8778,12743,36
mah,mah,9554,12744,36
daugė,daugės,9556,12745,36
reguliuoti,reguliuoja,3256,12746,36
karštis,karščio,5292,12747,36
piniginis,piniginė,2510,12748,36
piliečius,piliečiams,5479,12749,36
skystis,skystį,2303,12750,36
išpuolis,išpuolis,2457,12751,36
senolė,senolė,5386,12752,35
uhane,uhane,9557,12753,35
formatas,formato,2950,12754,35
gvardija,gvardijos,7326,12755,35
priešinosi,priešinosi,9559,12756,35
linija,linijoje,756,12757,35
įvairia,įvairioms,3973,12758,35
mokamas,mokamas,4735,12759,35
remdamasis,remdamasis,9561,12760,35
varžėti,varžėsi,9562,12761,35
akis,akimi,489,12762,35
didžiulis,didžiulius,948,12763,35
aštuoneris,aštuonerių,4958,12764,35
pusė,pusėms,202,12765,35
administracinis,administracinės,1280,12766,35
karinis,karines,775,12767,35
susitarimas,susitarimu,622,12768,35
skundžiasti,skundžiasi,9567,12769,35
finansuojamas,finansuojamas,6694,12770,35
mažesnis,mažesniu,1462,12771,35
eksploatuoti,eksploatuoti,7702,12772,35
express,express,9570,12773,35
pranešimas,pranešimuose,260,12774,35
riešutas,riešutus,3317,12775,35
mėginti,mėgina,2935,12776,35
atskirtis,atskirtį,4377,12777,35
kompanija,kompanijoje,490,12778,35
atlikėja,atlikėjos,3170,12779,35
žaizdų,žaizdų,9572,12780,35
techninis,technines,990,12781,35
nepilnametis,nepilnamečiai,3442,12782,35
protingai,protingai,8457,12783,35
bendrystė,bendrystės,5439,12784,35
mokyklas,mokyklai,1751,12785,35
dirbtuvis,dirbtuvių,9576,12786,35
ekstremaliosus,ekstremaliosios,9578,12787,35
jurgis,jurgio,5440,12788,35
juoti,juosta,9579,12789,35
registras,registre,1831,12790,35
specialus,specialaus,1177,12791,35
geriati,geriausią,6199,12792,35
nesutarimas,nesutarimų,4268,12793,35
kiaulis,kiaulių,9582,12794,35
ramunė,ramunė,7710,12795,35
patikimumas,patikimumą,4776,12796,35
brazilija,brazilijoje,4415,12797,35
atstovus,atstovaus,7844,12798,35
pasaulinis,pasaulinis,680,12799,35
transporte,transporte,9586,12800,35
min.,min,9587,12801,35
statybininkai,statybininkai,9591,12802,35
padidėjusio,padidėjusio,9592,12803,35
palikti,paliekant,423,12804,35
teisus,teisus,9001,12805,35
prieiti,prieiti,7119,12806,35
planeta,planeta,2530,12807,35
serialas,serialo,3731,12808,35
slepiasi,slepiasi,9595,12809,35
minimumas,minimumo,8018,12810,35
ignoruoti,ignoruoti,3948,12811,35
tinkamas,tinkamu,676,12812,35
pėstiesiems,pėstiesiems,9597,12813,35
bendri,bendri,9599,12814,35
atsiradimas,atsiradimą,3091,12815,35
reiškinys,reiškinių,2065,12816,35
patikra,patikra,2017,12817,35
akademija,akademija,1596,12818,35
prioritetas,prioritetą,1410,12819,35
paruoštas,paruoštą,3811,12820,35
netrukas,netruko,9007,12821,35
pagėgių,pagėgių,9600,12822,35
tonas,tonos,1566,12823,35
sutrikdyti,sutrikdyti,5511,12824,35
akinis,akinius,6060,12825,35
pakuotė,pakuotes,3243,12826,35
lentyna,lentynos,4613,12827,35
landsbergias,landsbergio,9601,12828,35
nepakankamas,nepakankamas,7857,12829,35
restoranas,restoranas,1666,12830,35
kirtas,kirto,9604,12831,35
vartotojus,vartotojai,6276,12832,35
tarnybinis,tarnybinės,2673,12833,35
miestiečias,miestiečiams,9411,12834,35
muziejus,muziejus,743,12835,35
traukti,traukti,2587,12836,35
ryšias,ryšiais,4461,12837,35
dirbi,dirbant,8484,12838,35
pietinis,pietinės,3121,12839,35
fiksuota,fiksuotas,9218,12840,35
smagas,smagus,9020,12841,35
kilmę,kilmę,9608,12842,35
garažas,garažų,3986,12843,35
linksma,linksma,8174,12844,35
parduoti,parduotas,1073,12845,35
motinas,motina,4617,12846,35
leidimas,leidimai,720,12847,35
štabas,štabas,8033,12848,35
sultis,sultis,4541,12849,35
žvėrius,žvėrių,9611,12850,35
galvė,galvės,5775,12851,35
siera,sieros,8838,12852,35
ju,ju,9614,12853,35
susitikti,susitikę,944,12854,35
kijevas,kijevo,5108,12855,35
nelaikti,nelaiko,7613,12856,35
tankas,tankų,4280,12857,35
kišenė,kišenėje,3817,12858,35
kurorte,kurorte,9621,12859,35
konkrečias,konkrečias,4975,12860,35
vykstančius,vykstančius,9428,12861,35
usd,usd,9624,12862,35
pataisa,pataisą,980,12863,35
black,black,9625,12864,35
sąjungas,sąjungai,1409,12865,35
aplikacija,aplikacija,3125,12866,35
kritikas,kritikas,3133,12867,35
kandidata,kandidatą,9633,12868,35
ankstesnis,ankstesnės,2352,12869,35
sudaryti,sudarant,285,12870,35
sulaukti,sulaukiama,337,12871,35
švara,švaros,5172,12872,35
regioninis,regioninės,1959,12873,35
vadovautj,vadovaujant,4503,12874,35
idlibe,idlibe,9638,12875,35
senatas,senato,8191,12876,35
didysis,didysis,9640,12877,35
pirminis,pirminio,1016,12878,35
atidėti,atidėtas,1744,12879,35
nebūti,nebūčiau,41,12880,35
pasveikti,pasveikę,1276,12881,35
kanalas,kanalo,1691,12882,35
geriausios,geriausios,9642,12883,35
byla,byla,820,12884,35
mobilas,mobilieji,8686,12885,35
numesti,numesti,6456,12886,35
stakliškė,stakliškių,7891,12887,35
eglutė,eglutės,4205,12888,35
dešimtmetis,dešimtmečiais,592,12889,35
ankstesnis,ankstesnį,2352,12890,35
žemas,žemesnės,2697,12891,35
kuopa,kuopos,8203,12892,35
city,city,9649,12893,35
prižiūrėti,prižiūri,1807,12894,35
ankstas,ankstų,7631,12895,35
seksas,sekso,6016,12896,35
pretenzija,pretenzijų,5751,12897,35
melas,melas,5528,12898,35
paplūdimys,paplūdimys,5648,12899,35
reklamos,reklamos,9447,12900,35
pusis,pusėje,9653,12901,35
milijardas,milijardų,3371,12902,35
literatūra,literatūrą,1994,12903,35
sutapti,sutapo,7902,12904,35
nevyksti,nevyksta,9254,12905,35
atstova,atstovą,9654,12906,35
intelektas,intelektą,2112,12907,35
pakoreguoti,pakoreguoti,6228,12908,35
dviejuose,dviejuose,9658,12909,35
pirtis,pirtį,3104,12910,35
kūne,kūne,9659,12911,35
aiškti,aiškus,9458,12912,35
pasiketi,pasiekia,9662,12913,35
fizinis,fizinius,586,12914,35
vystasis,vystosi,9664,12915,35
dabartinis,dabartinėje,618,12916,35
neringas,neringą,3575,12917,35
piliakalnis,piliakalnio,5951,12918,35
penktas,penktą,3259,12919,35
visuomeninis,visuomeninio,1986,12920,35
tikitms,tikimasi,9666,12921,35
vežė,vežė,9667,12922,35
pralaimėjimas,pralaimėjimo,2711,12923,35
medinis,medinės,2063,12924,35
žurnalistas,žurnalisto,613,12925,35
nepasitikėjimas,nepasitikėjimą,4128,12926,35
princas,princas,7500,12927,35
sėkmingas,sėkmingo,1618,12928,35
pojūtis,pojūtis,4052,12929,35
silpnas,silpnas,6388,12930,35
makaronas,makaronų,5453,12931,35
kyšis,kyšio,5436,12932,35
nesiekti,nesiekia,6071,12933,35
naminus,naminių,9477,12934,35
rastas,rastų,2319,12935,35
antanas,antanas,4366,12936,35
aukas,auką,7922,12937,35
šimtmetis,šimtmečio,4531,12938,35
patiekalas,patiekalas,1082,12939,35
fantazija,fantazijos,4513,12940,35
valstija,valstijas,919,12941,35
grasinimas,grasinimų,4476,12942,35
sunaikinti,sunaikino,2125,12943,35
hospitalizuoti,hospitalizuoti,6571,12944,35
mandatas,mandato,3459,12945,35
prospektas,prospekto,3850,12946,35
palangas,palanga,5145,12947,35
apsivertė,apsivertė,9682,12948,35
skelbiamas,skelbiamas,6484,12949,35
medininkas,medininkų,9093,12950,35
privatumas,privatumo,4886,12951,35
skirti,skiriamų,107,12952,35
antruoju,antruoju,9687,12953,35
šeštas,šeštą,5458,12954,35
nugalėtoja,nugalėtojas,7068,12955,35
merginas,merginai,3891,12956,35
teigti,teigdamas,68,12957,35
kiemas,kiemas,3749,12958,35
nesėkmė,nesėkmės,4141,12959,35
užduoti,užduoti,5808,12960,35
pėsčia,pėsčiomis,9285,12961,35
java,javų,8397,12962,35
atsitikimas,atsitikimų,5486,12963,35
terminas,terminus,1170,12964,35
sielą,sielą,9692,12965,35
ratas,ratais,924,12966,35
netolimas,netolimoje,7537,12967,35
pandemijai,pandemijai,9693,12968,35
regbio,regbio,9694,12969,35
organizatorė,organizatorė,2774,12970,35
sergantiems,sergantiems,9696,12971,35
perkėlimas,perkėlimo,4637,12972,35
vaistinis,vaistinę,1909,12973,35
restoranas,restoranus,1666,12974,35
kapas,kapus,2463,12975,35
nuversti,nuversti,6773,12976,35
šeimininkas,šeimininkams,1659,12977,35
turėti,turinčią,18,12978,35
grikis,grikių,7941,12979,35
paauglystė,paauglystėje,5724,12980,35
raginama,raginama,9301,12981,35
džiovinti,džiovinti,8105,12982,35
patikimas,patikimą,2663,12983,35
internetinis,internetinio,1609,12984,35
pasirekti,pasirenka,9708,12985,35
pareigos,pareigas,9709,12986,35
zonas,zonų,2422,12987,35
pažįstti,pažįstama,9713,12988,35
galvoti,galvojame,734,12989,35
nedarbingumas,nedarbingumą,3038,12990,35
politinis,politine,378,12991,35
kažkoks,kažkokį,2118,12992,35
būt,būt,9717,12993,35
švietimas,švietimui,467,12994,35
paspartinti,paspartinti,6683,12995,35
setks,sekasi,9719,12996,35
ekstremalias,ekstremaliųjų,6238,12997,35
neįdomus,neįdomu,7425,12998,35
planuojami,planuojami,8743,12999,35
tas,toji,4,13000,35
pritars,pritars,9720,13001,35
procesas,procesu,294,13002,35
nuolatinis,nuolatinę,1159,13003,35
vertinas,vertinu,9518,13004,35
didžiuojuosi,didžiuojuosi,9721,13005,35
senelis,senelius,1988,13006,35
pradėsimas,pradėsime,9722,13007,35
matyti,matydamas,320,13008,35
asmeninis,asmeniniai,551,13009,35
nusikalstamą,nusikalstamą,9723,13010,35
gerklė,gerklės,5260,13011,35
viskas,viskuo,132,13012,35
susipažinti,susipažinau,1243,13013,35
savanorias,savanoriai,4774,13014,35
angliavandenis,angliavandenių,7494,13015,35
girti,giria,3173,13016,35
ataskaita,ataskaitas,1327,13017,35
metas,metai,40,13018,35
palinkėti,palinkėjo,4481,13019,35
tikrinimas,tikrinimo,4858,13020,35
draudžiamas,draudžiamas,6410,13021,35
rūšiavimas,rūšiavimo,6949,13022,35
lūkesčis,lūkesčius,9727,13023,35
kostiumas,kostiumus,2912,13024,35
pateikti,pateikiamas,204,13025,35
nvidia,nvidia,9729,13026,35
neramus,neramu,7963,13027,35
panevėžiečių,panevėžiečių,9730,13028,35
planas,planui,286,13029,35
viršas,viršų,9733,13030,35
esam,esam,9734,13031,35
praleistas,praleistų,6996,13032,35
kvėpavimas,kvėpavimą,1496,13033,35
kavinis,kavines,3940,13034,35
praradimas,praradimas,3488,13035,35
ghz,ghz,9739,13036,35
konstitucinis,konstitucinis,2262,13037,35
centrinis,centrinis,1258,13038,35
parkavimas,parkavimo,9145,13039,35
platas,platus,7556,13040,35
skandalas,skandalą,2386,13041,35
kolektyvas,kolektyvų,2358,13042,35
židinys,židinio,2955,13043,35
upelis,upelio,4812,13044,35
žiedas,žiedais,1987,13045,35
pardavimas,pardavimas,1092,13046,35
viltis,viltimi,1131,13047,35
kaliningrasti,kaliningrado,9746,13048,35
