Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
star,najstarijih,185,16285,27
potjecati,potječu,4361,16286,27
susjedni,susjedna,1810,16287,27
intervencija,intervenciji,1954,16288,27
smještati,smještaju,7996,16289,27
detektirati,detektirati,4568,16290,27
udar,udarima,1234,16291,27
pratnje,pratnju,10720,16292,27
rally,rally,10467,16293,27
proboj,proboja,5667,16294,27
opcija,opciji,1072,16295,27
kraljevski,kraljevskoj,1901,16296,27
sean,sean,9741,16297,27
izvoditi,izvodio,2078,16298,27
otići,odem,335,16299,27
bojan,bojne,3959,16300,27
posrijediti,posrijedi,10724,16301,27
emitirati,emitirati,4940,16302,27
mit,mit,4802,16303,27
urediti,uredi,2446,16304,27
tranzicija,tranzicije,4694,16305,27
poentirati,poentirao,7799,16306,27
održavati,održavala,760,16307,27
kadet,kadeta,6289,16308,27
izraditi,izradi,1695,16309,27
porezni,poreznog,1708,16310,27
lipa,lipe,5149,16311,27
l,lovi,4414,16312,27
kretati,kretala,691,16313,27
postizati,postižu,3634,16314,27
subjekt,subjektima,3410,16315,27
fotka,fotka,2774,16316,27
xi,xi,9750,16317,27
navodnjavanje,navodnjavanja,8234,16318,27
kratkoročno,kratkoročno,10733,16319,27
dvor,dvor,2434,16320,27
civilan,civilno,313,16321,27
opći,općim,726,16322,27
epidemiološk,epidemiološkom,10734,16323,27
bar,baru,1569,16324,27
konkurentnost,konkurentnost,6113,16325,27
dubrovački,dubrovačkoj,1406,16326,27
prilagoditi,prilagodio,1604,16327,27
crnogorski,crnogorske,3463,16328,27
grup,grupom,9452,16329,27
čuvati,čuvao,1353,16330,27
potpisivanje,potpisivanje,4663,16331,27
ubrzati,ubrzao,2805,16332,27
pacijentica,pacijentice,3960,16333,27
ugrožiti,ugroženo,5177,16334,27
uspjese,uspjesima,10740,16335,27
matura,maturu,2984,16336,27
dieg,diega,10229,16337,27
prepuna,prepuna,10745,16338,27
zaprimiti,zaprimio,2652,16339,27
eksplozija,eksploziju,2556,16340,27
pošiljka,pošiljka,5354,16341,27
celzijev,celzijevih,9108,16342,27
novooboljesti,novooboljeli,10747,16343,27
stalan,stalno,1360,16344,27
imen,imenu,5059,16345,27
kvasac,kvasac,8725,16346,27
uv,uv,10749,16347,27
odricanje,odricanja,6688,16348,27
zaštititi,zaštitila,1366,16349,27
ned,neda,9757,16350,27
neprimjeren,neprimjereno,6091,16351,27
pločica,pločica,4524,16352,27
plasirati,plasirala,2468,16353,27
topić,topić,8402,16354,27
entitet,entiteta,5826,16355,27
održivost,održivost,5560,16356,27
ovogodišnji,ovogodišnjoj,1414,16357,27
poljud,poljud,2874,16358,27
ikakve,ikakve,10755,16359,27
divlj,divlji,8010,16360,27
nm,nm,10499,16361,27
prodavati,prodavao,2089,16362,27
pronađati,pronađu,10758,16363,27
kotar,kotara,4490,16364,27
spa,spa,10500,16365,27
teorija,teoriji,2162,16366,27
european,european,10501,16367,27
vještačenje,vještačenja,5527,16368,27
dobrodošao,dobrodošla,10760,16369,27
prethodan,prethodnim,1142,16370,27
bicikl,biciklu,4877,16371,27
usvajanje,usvajanja,4811,16372,27
priredba,priredbe,5471,16373,27
mrežni,mrežnim,5744,16374,27
vatrogascima,vatrogascima,10764,16375,27
zapošljavati,zapošljavaju,4365,16376,27
najniža,najniža,7203,16377,27
maksimalan,maksimalnih,1902,16378,27
posudba,posudba,1749,16379,27
sunčaan,sunčanih,7449,16380,27
pojačan,pojačanu,4849,16381,27
obračun,obračunu,2943,16382,27
potpisivati,potpisuju,3155,16383,27
pokazatelj,pokazatelji,3026,16384,27
položiti,položili,2871,16385,27
popustiti,popustiti,3867,16386,27
gospodarstvenic,gospodarstvenicima,10771,16387,27
sudbina,sudbini,2061,16388,27
stradali,stradalih,9312,16389,27
uređaj,uređaju,1297,16390,27
rashod,rashodi,5590,16391,27
šesnaest,šesnaest,10254,16392,27
tragedija,tragediju,2195,16393,27
instrument,instrumenata,2804,16394,27
zds,zds,10776,16395,27
pred,preda,317,16396,27
pravobraniteljica,pravobraniteljica,7216,16397,27
tržnica,tržnicu,2049,16398,27
zidan,zidane,5265,16399,27
spomenuti,spomenutog,962,16400,27
vojarna,vojarne,7569,16401,27
telefon,telefoni,1313,16402,27
vojvod,vojvoda,10518,16403,27
pravosuđe,pravosuđu,2177,16404,27
tuga,tugu,3676,16405,27
licima,licima,10781,16406,27
uredba,uredbom,3003,16407,27
zaprimljiti,zaprimljeno,7310,16408,26
crna,crnu,3606,16409,26
ispitivanje,ispitivanjima,1755,16410,26
početan,početni,2546,16411,26
oglašavanje,oglašavanje,7842,16412,26
mobitel,mobitelom,2180,16413,26
oporaviti,oporavi,1141,16414,26
čuvar,čuvar,4159,16415,26
ostavka,ostavka,1778,16416,26
naplaćivati,naplaćuje,5622,16417,26
preporučene,preporučene,10787,16418,26
kolodvor,kolodvora,5242,16419,26
dopredsjednik,dopredsjednik,9524,16420,26
remiti,remi,10524,16421,26
sjeti,sjeli,5391,16422,26
epizoda,epizodama,1355,16423,26
domaćinstvo,domaćinstvo,4868,16424,26
prekrasan,prekrasna,2800,16425,26
striktno,striktno,10792,16426,26
dužnosnik,dužnosnike,1106,16427,26
