Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
kein,keinen,49,320,1201
kommend,kommenden,257,321,1198
eigentlich,eigentlich,290,322,1195
Anfang,anfang,319,323,1194
Ort,ort,265,324,1191
fest,fest,272,325,1191
Regierung,regierung,304,326,1189
mich,mich,322,327,1188
aufgrund,aufgrund,323,328,1185
lässt,lässt,325,329,1185
aller,allen,70,330,1172
September,september,331,331,1164
Blick,blick,326,332,1163
zufolge,zufolge,336,333,1162
können,könne,19,334,1154
Tag,tagen,87,335,1148
gut,gute,46,336,1147
wollen,wollte,51,337,1147
Ziel,ziel,278,338,1145
jeder,jeder,103,339,1140
Auto,auto,236,340,1139
alle,alle,64,341,1139
Arbeit,arbeit,307,342,1136
kaum,kaum,343,343,1131
Saison,saison,339,344,1129
Präsident,präsident,250,345,1128
Juni,juni,345,346,1127
du,du,346,347,1127
damals,damals,347,348,1126
tun,tun,178,349,1126
Beispiel,beispiel,314,350,1121
wichtig,wichtig,126,351,1120
am,am,349,352,1116
schwer,schwer,163,353,1111
nachdem,nachdem,352,354,1105
verletzen,verletzt,300,355,1105
fc,fc,355,356,1102
wirklich,wirklich,337,357,1095
erneut,erneut,308,358,1095
nie,nie,357,359,1095
Richtung,richtung,338,360,1092
finden,findet,90,361,1092
gegenüber,gegenüber,360,362,1092
bislang,bislang,361,363,1091
Mal,mal,351,364,1089
können,konnten,19,365,1088
Tag,tage,87,366,1086
erklären,erklärte,145,367,1084
gemeinsam,gemeinsam,211,368,1081
erhalten,erhalten,213,369,1072
geben,gegeben,35,370,1058
bekommen,bekommen,190,371,1050
musste,musste,371,372,1050
Minute,minuten,277,373,1044
Familie,familie,268,374,1040
beide,beide,101,375,1039
Grund,grund,279,376,1038
Zukunft,zukunft,379,377,1036
Beginn,beginn,378,378,1034
je,je,380,379,1033
gleich,gleich,242,380,1033
November,november,384,381,1028
Zahl,zahl,249,382,1027
Nacht,nacht,386,383,1022
zeigen,zeigen,98,384,1010
Milliarde,milliarden,358,385,1008
Juli,juli,390,386,1006
teilen,teilte,212,387,1005
sich,uns,14,388,1005
Dezember,dezember,391,389,1004
spielen,spielen,144,390,1003
stehen,stand,62,391,1003
sicher,sicher,299,392,1001
berichten,berichtet,183,393,999
Stunde,stunden,266,394,998
neu,neu,42,395,998
hinter,hinter,394,396,997
Lage,lage,396,397,995
Oktober,oktober,404,398,984
bringen,gebracht,119,399,984
müssen,müsse,77,400,981
weit,weit,67,401,979
Kunde,kunden,370,402,976
Monat,monaten,170,403,976
Situation,situation,366,404,975
Jahr,jahres,30,405,972
vielleicht,vielleicht,407,406,970
direkt,direkt,309,407,970
Sommer,sommer,398,408,966
Bereich,bereich,285,409,964
Trainer,trainer,400,410,958
warum,warum,408,411,955
April,april,410,412,951
nehmen,nehmen,134,413,950
einer,einer,140,414,949
Feuerwehr,feuerwehr,369,415,946
hin,hin,411,416,944
Seite,seite,292,417,944
möchten,möchte,328,418,939
daran,daran,413,419,938
aller,aller,70,420,937
wissen,wissen,205,421,936
kommen,gekommen,47,422,935
sieben,sieben,415,423,929
innen,innen,420,424,927
bringen,bringen,119,425,926
Februar,februar,419,426,925
Pandemie,pandemie,422,427,919
paar,paar,417,428,918
stellen,stellt,116,429,917
halten,halten,146,430,915
März,märz,426,431,913
Rolle,rolle,399,432,913
dürfen,dürfte,107,433,913
Haus,haus,291,434,913
der,deren,0,435,910
eher,eher,421,436,909
dennoch,dennoch,430,437,908
meister,meisten,412,438,907
mussn,muss,432,439,904
anders,anders,433,440,904
der,dessen,0,441,897
arbeiten,arbeiten,209,442,897
Unterstützung,unterstützung,434,443,895
danach,danach,438,444,894
liegen,liegen,95,445,892
mindestens,mindestens,440,446,891
dürfen,darf,107,447,891
aktuell,aktuellen,129,448,890
Region,region,327,449,888
sagen,sagen,41,450,883
demnach,demnach,445,451,882
Fan,fans,409,452,873
Entscheidung,entscheidung,340,453,873
offenbar,offenbar,449,454,870
schließlich,schließlich,452,455,868
Höhe,höhe,439,456,867
Mannschaft,mannschaft,453,457,867
mittlerweile,mittlerweile,454,458,866
lang,lang,131,459,864
Wochenende,wochenende,448,460,863
werden,geworden,6,461,862
halten,hält,146,462,860
gehören,gehört,230,463,858
stellen,stellen,116,464,858
jeder,jeden,103,465,855
Kosten,kosten,458,466,854
hoch,hohen,85,467,853
Bundesregierung,bundesregierung,459,468,850
gut,besten,46,469,848
acht,acht,461,470,846
erwarten,erwartet,280,471,845
Januar,januar,462,472,844
Problem,problem,207,473,843
allein,allein,464,474,842
leicht,leicht,284,475,839
hoch,hoch,85,476,838
richtig,richtig,261,477,838
Geschichte,geschichte,418,478,837
inzwischen,inzwischen,471,479,833
ganz,ganze,86,480,830
zumindest,zumindest,472,481,829
Mitarbeiter,mitarbeiter,388,482,824
dürfen,dürfen,107,483,823
angesichts,angesichts,477,484,819
ukrainisch,ukrainischen,214,485,819
tatsächlich,tatsächlich,429,486,811
jung,junge,164,487,807
Art,art,423,488,799
Politik,politik,487,489,798
geben,gebe,35,490,791
bieten,bietet,243,491,790
solcher,solche,273,492,790
wissen,weiß,205,493,789
Spieler,spieler,425,494,787
zweiter,zweite,155,495,784
Mann,männer,120,496,782
Meter,meter,362,497,782
ukrainisch,ukrainische,214,498,779
Rahmen,rahmen,492,499,778
per,per,496,500,775
Mitte,mitte,498,501,773
Vergleich,vergleich,489,502,773
Wasser,wasser,490,503,772
erstmals,erstmals,501,504,768
trotzdem,trotzdem,502,505,768
neu,neues,42,506,766
Problem,probleme,207,507,765
bald,bald,505,508,765
groß,groß,53,509,762
beispielsweise,beispielsweise,514,510,758
daten,daten,510,511,758
sofort,sofort,517,512,755
künftig,künftig,397,513,754
Folge,folge,286,514,751
Kritik,kritik,516,515,750
ebenso,ebenso,519,516,749
Entwicklung,entwicklung,436,517,746
nutzen,nutzen,259,518,746
innerhalb,innerhalb,520,519,746
Schritt,schritt,405,520,746
helfen,helfen,294,521,744
unterwegs,unterwegs,522,522,743
Gruppe,gruppe,389,523,739
klein,kleine,152,524,736
Maßnahme,maßnahmen,442,525,730
Monat,monate,170,526,729
Mai,mai,530,527,729
Sieg,sieg,486,528,728
alt,alte,143,529,725
Preis,preise,254,530,724
letzter,letzte,127,531,724
spielen,spielt,144,532,723
klein,kleinen,152,533,721
einiger,einigen,156,534,721
unser,unserer,102,535,720
viele,viele,363,536,717
Wert,wert,451,537,716
planen,geplant,330,538,712
sprechen,spricht,171,539,712
brauchen,braucht,222,540,711
jeder,jede,103,541,710
gleichzeitig,gleichzeitig,528,542,708
Berliner,berliner,536,543,707
Verfügung,verfügung,540,544,706
eigen,eigene,149,545,704
unser,unser,102,546,704
liegen,lag,95,547,704
dagegen,dagegen,550,548,699
führen,führt,153,549,699
Hilfe,hilfe,488,550,698
Land,länder,93,551,698
Projekt,projekt,334,552,694
setzen,setzt,165,553,693
laufen,läuft,210,554,693
mein,meine,173,555,692
Eltern,eltern,558,556,690
sein,seines,3,557,689
Bevölkerung,bevölkerung,554,558,688
Information,informationen,508,559,687
sich,mich,14,560,686
heißen,hieß,175,561,686
handeln,handelt,263,562,685
hinaus,hinaus,562,563,685
finden,gefunden,90,564,685
Bild,bild,342,565,683
Bürgermeister,bürgermeister,543,566,681
gut,guten,46,567,679
führen,führen,153,568,679
sowohl,sowohl,568,569,678
überhaupt,überhaupt,570,570,677
Verein,verein,435,571,676
obwohl,obwohl,576,572,675
Punkt,punkte,302,573,674
alt,alten,143,574,673
setzen,setzen,165,575,672
europäisch,europäischen,329,576,669
darunter,darunter,577,577,668
dadurch,dadurch,579,578,668
sorgen,sorgen,195,579,667
hoch,hohe,85,580,666
betonen,betonte,306,581,666
Energie,energie,524,582,666
gerne,gerne,583,583,663
scheinen,scheint,401,584,660
August,august,584,585,658
endlich,endlich,588,586,656
zahlreich,zahlreiche,382,587,656
Unfall,unfall,569,588,655
neu,neuer,42,589,654
Land,landes,93,590,654
Gemeinde,gemeinde,395,591,654
Krankenhaus,krankenhaus,493,592,654
Erfolg,erfolg,475,593,653
darum,darum,591,594,652
nehmen,nimmt,134,595,650
Markt,markt,515,596,647
Start,start,596,597,646
Frage,fragen,193,598,646
Möglichkeit,möglichkeit,393,599,642
Partei,partei,424,600,641
Mutter,mutter,603,601,640
Preis,preis,254,602,638
kommen,kamen,47,603,637
erreichen,erreicht,276,604,636
insbesondere,insbesondere,607,605,636
Sicherheit,sicherheit,599,606,635
mussen,mussten,387,607,635
schaffen,schaffen,258,608,634
leben,leben,332,609,633
Bürger,bürger,509,610,633
Grad,grad,611,611,631
nächster,nächste,186,612,628
Folge,folgen,286,613,627
Ergebnis,ergebnis,356,614,624
berichten,berichtete,183,615,622
machen,machte,56,616,622
bringen,bringt,119,617,620
Sicht,sicht,620,618,618
bedeuten,bedeutet,457,619,617
offen,offen,364,620,616
verlieren,verloren,282,621,613
Angebot,angebot,431,622,609
Druck,druck,619,623,609
Kilometer,kilometer,521,624,609
Land,ländern,93,625,609
jeweils,jeweils,627,626,607
weniger,wenige,139,627,606
Herbst,herbst,631,628,605
Name,namen,480,629,604
treffen,treffen,188,630,603
ihr,ihres,26,631,603
groß,größten,53,632,602
Medium,medien,604,633,601
mein,mein,173,634,601
mehrere,mehreren,172,635,601
Leute,leute,534,636,600
mitteilen,mitteilte,392,637,599
