Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
solhjell,solhjell,2747,3299,116
score,scorer,371,3300,116
åpenhet,åpenhet,2664,3301,116
deltaker,deltakerne,1756,3302,116
suzann,suzann,2612,3303,116
intern,internt,1496,3304,116
kommentarfelt,kommentarfeltet,2690,3305,116
forsvar,forsvar,685,3306,115
falsk,falsk,1399,3307,115
mohamed,mohamed,2751,3308,115
ritt,ritt,1154,3309,115
telle,teller,1603,3310,115
hest,hest,950,3311,115
odds,odds,2197,3312,115
angrep,angrepene,388,3313,115
utforkjøring,utforkjøring,1845,3314,115
kari,kari,2754,3315,115
overta,overtar,955,3316,115
sykehjem,sykehjem,2174,3317,115
bestemt,bestemt,2389,3318,115
ledd,ledd,2755,3319,115
stopp,stopp,2698,3320,115
johans,johansen,2460,3321,115
garantere,garantert,1609,3322,115
band,band,1084,3323,115
kontor,kontoret,1166,3324,115
trygghet,trygghet,2462,3325,115
anke,anket,1015,3326,115
dagblad,dagbladets,2183,3327,115
tanke,tankene,617,3328,115
unødvendig,unødvendig,2493,3329,115
munch,munch,2749,3330,115
sørge,sørger,653,3331,115
vgtv,vgtv,2762,3332,115
trend,trenden,2026,3333,115
biskop,biskop,2233,3334,114
modell,modell,1517,3335,114
arbeidsgiver,arbeidsgiver,1686,3336,114
minus,minus,2768,3337,114
holdning,holdning,1388,3338,114
grunnet,grunnet,2771,3339,114
spilletid,spilletid,2649,3340,114
røykutvikling,røykutvikling,2650,3341,114
innlede,innledet,1722,3342,114
militær,militær,811,3343,114
tjeneste,tjeneste,870,3344,114
annen,andres,44,3345,114
visepresident,visepresident,2717,3346,114
varm,varmt,1139,3347,114
s,s,1955,3348,114
omtale,omtaler,703,3349,114
opprører,opprørere,1304,3350,114
tjeneste,tjenesten,870,3351,114
rik,rike,1377,3352,114
bistandsadvokat,bistandsadvokat,2200,3353,114
sportssjef,sportssjef,2551,3354,114
vakt,vakt,1790,3355,113
falle,falle,421,3356,113
fast,faste,410,3357,113
kjønn,kjønn,2481,3358,113
valgkamp,valgkamp,1134,3359,113
elyounoussi,elyounoussi,2787,3360,113
kvartfinal,kvartfinalen,2631,3361,113
tirsdag,tirsdagens,205,3362,113
spesialenhet,spesialenheten,2647,3363,113
arrangere,arrangere,824,3364,113
ekteskap,ekteskap,2191,3365,113
huske,husk,755,3366,113
avklare,avklart,2139,3367,113
tekst,teksten,1362,3368,113
politiker,politiker,418,3369,113
oppgitt,oppgitt,2732,3370,113
historisk,historiske,1242,3371,113
sen,senest,223,3372,113
uro,uro,2117,3373,113
etterforske,etterforsket,920,3374,113
studie,studien,1829,3375,113
slikt,slikt,2802,3376,113
uviss,uvisst,2534,3377,113
borgerkrig,borgerkrigen,2186,3378,112
beboer,beboerne,1458,3379,112
avgjøre,avgjør,678,3380,112
regissør,regissør,1888,3381,112
utnytte,utnyttet,1529,3382,112
sikte,sikte,350,3383,112
bakke,bakke,625,3384,112
drive,drev,408,3385,112
kirke,kirkens,670,3386,112
lionel,lionel,2808,3387,112
gift,gift,2670,3388,112
unik,unik,1492,3389,112
bånd,bånd,2520,3390,112
borger,borgere,2447,3391,112
ettermiddag,ettermiddagen,353,3392,112
droppe,dropper,1424,3393,112
nettavise,nettavisen,2791,3394,112
fjell,fjell,888,3395,112
mesterskap,mesterskap,1258,3396,112
barn,barnas,112,3397,112
lagmannsrette,lagmannsretten,2816,3398,112
reagere,reagere,582,3399,112
terrorangrep,terrorangrepet,1884,3400,112
årsak,årsaker,463,3401,112
ramme,ramme,494,3402,112
løfte,løfter,1022,3403,112
t,t,2426,3404,112
finsk,finske,2312,3405,111
leie,leie,1602,3406,111
uenig,uenige,1614,3407,111
sports,sports,2825,3408,111
demonstrasjon,demonstrasjonene,1228,3409,111
hjørne,hjørnet,2207,3410,111
overkant,overkant,2827,3411,111
dommer,dommerne,648,3412,111
mobil,mobil,1284,3413,111
nasjonalforsamling,nasjonalforsamlingen,2331,3414,111
fiemme,fiemme,2832,3415,111
miljø,miljøer,860,3416,111
skip,skip,1290,3417,111
rykke,rykke,592,3418,111
scoring,scoringen,784,3419,111
uniteds,uniteds,2836,3420,111
castro,castro,2796,3421,111
jord,jord,1131,3422,111
nederst,nederst,2838,3423,111
doble,doblet,1982,3424,111
drøm,drømmen,1553,3425,111
sliten,sliten,2201,3426,111
ryke,røk,1953,3427,111
arabisk,arabiske,2428,3428,111
filme,filmet,1773,3429,111
tro,troen,93,3430,111
skylde,skylder,2257,3431,111
ofte,oftere,340,3432,111
gjennomføre,gjennomføres,460,3433,111
merkelig,merkelig,2342,3434,110
utgift,utgifter,1924,3435,110
steff,steffen,2764,3436,110
beskrive,beskrives,659,3437,110
bank,banker,737,3438,110
mistenkelig,mistenkelig,2227,3439,110
parkere,parkert,1867,3440,110
sesong,sesonger,185,3441,110
ben,ben,2307,3442,110
oppførsel,oppførsel,2451,3443,110
forhindre,forhindre,2338,3444,110
tollvesen,tollvesenet,2638,3445,110
låt,låt,972,3446,110
flytte,flyttes,430,3447,110
bok,bøkene,319,3448,110
fotball,fotballen,466,3449,110
preg,preg,2867,3450,110
avsløre,avsløre,790,3451,109
utøver,utøverne,1415,3452,109
befolkning,befolkning,923,3453,109
syklist,syklist,1752,3454,109
vellykket,vellykket,2424,3455,109
fly,fløyet,403,3456,109
ille,verre,1255,3457,109
glemme,glemt,1144,3458,109
total,totale,446,3459,109
vokse,vokste,833,3460,109
effektiv,effektivt,1241,3461,109
oppmerksomhet,oppmerksomheten,994,3462,109
hevde,hevde,348,3463,109
lokale,lokaler,2016,3464,109
rytter,ryttere,1550,3465,109
stenge,stenger,326,3466,109
gjelde,gjelde,305,3467,109
romfolk,romfolk,2054,3468,109
ras,ras,1878,3469,109
oppfatning,oppfatning,2196,3470,109
kjærlighet,kjærlighet,2230,3471,109
utvikle,utvikler,616,3472,109
påføre,påført,2214,3473,109
utstilling,utstillingen,1887,3474,109
josé,josé,2876,3475,109
prinsesse,prinsesse,2468,3476,108
høyde,høyde,1682,3477,108
sein,seinere,1944,3478,108
ansikt,ansikt,1335,3479,108
omfatte,omfatter,1978,3480,108
kjedelig,kjedelig,2554,3481,108
overskudd,overskudd,2322,3482,108
underskudd,underskudd,2434,3483,108
forårsake,forårsaket,2370,3484,108
ledig,ledige,2156,3485,108
temperatur,temperaturen,1515,3486,108
rette,rette,869,3487,108
soldat,soldatene,892,3488,108
abort,abort,2508,3489,108
fravær,fravær,2470,3490,108
mangle,manglet,613,3491,108
ali,ali,2795,3492,108
m.,m,2889,3493,108
regjere,regjerende,2340,3494,108
formål,formål,2085,3495,108
mone,mona,2859,3496,108
greie,greier,1200,3497,108
folk,folks,134,3498,108
oppstå,oppsto,1064,3499,108
oppleves,oppleves,2893,3500,108
uttale,uttale,632,3501,108
amerikaner,amerikaneren,1091,3502,108
brækhus,brækhus,2895,3503,108
filmtrailer,filmtrailere,2897,3504,108
skifte,skifte,1579,3505,108
stige,steget,1070,3506,108
tradisjon,tradisjon,1725,3507,108
offer,ofrene,1083,3508,108
duell,duell,2115,3509,108
poeng,poenget,242,3510,108
mjelde,mjelde,2803,3511,108
kritisere,kritiserer,1256,3512,108
bilist,bilistene,1240,3513,108
stolt,stolte,1118,3514,108
kino,kino,2343,3515,107
trafikkuhell,trafikkuhell,2678,3516,107
imponere,imponerte,806,3517,107
seer,seere,2012,3518,107
frispark,frispark,2741,3519,107
kandidat,kandidater,1210,3520,107
mali,mali,2907,3521,107
rute,rute,1272,3522,107
besøke,besøker,694,3523,107
teste,tester,936,3524,107
framtid,framtiden,1121,3525,107
kvinn,kvinnens,2757,3526,107
terror,terror,2318,3527,107
beslutning,beslutning,1465,3528,107
uttale,uttaler,632,3529,107
one,one,2912,3530,107
forby,forby,2113,3531,107
helg,helgens,291,3532,107
mottak,mottak,2703,3533,107
demokratisk,demokratisk,1923,3534,107
oppsiktsvekkende,oppsiktsvekkende,2918,3535,107
omfang,omfanget,2066,3536,107
studio,studio,2422,3537,107
vold,volden,624,3538,107
beløp,beløp,1898,3539,107
styrke,styrket,542,3540,107
regjering,regjeringa,233,3541,107
kort,kortere,295,3542,107
stikke,stikke,823,3543,106
eier,eier,965,3544,106
tilbakemelding,tilbakemeldinger,1987,3545,106
sykle,sykler,1299,3546,106
etterforske,etterforskes,920,3547,106
afghansk,afghanske,2590,3548,106
kostnad,kostnadene,1640,3549,106
palestinsk,palestinske,2358,3550,106
nabo,nabo,946,3551,106
jord,jorden,1131,3552,106
årrekke,årrekke,2927,3553,106
forhandle,forhandle,1991,3554,106
påstand,påstandene,1054,3555,106
europeisk,europeisk,1048,3556,106
alternativ,alternativer,753,3557,106
hammerfest,hammerfest,2928,3558,106
hjerne,hjernen,2605,3559,106
innflytelse,innflytelse,2733,3560,106
nyte,nyte,1946,3561,106
orde,orde,2913,3562,106
gravid,gravide,2057,3563,106
offisiell,offisielt,1291,3564,106
dekke,dekker,1031,3565,106
museum,museet,1592,3566,106
vurdering,vurderinger,978,3567,106
king,king,2839,3568,106
etterforske,etterforske,920,3569,106
halvannen,halvannen,1802,3570,106
teste,teste,936,3571,106
zuccarello,zuccarello,2936,3572,105
glatt,glatte,1670,3573,105
irans,irans,2937,3574,105
markere,markere,1396,3575,105
mindreårig,mindreårige,2441,3576,105
kvinnelig,kvinnelig,1073,3577,105
øvre,øvre,913,3578,105
hundrevis,hundrevis,2941,3579,105
kritisere,kritisert,1256,3580,105
dør,dører,859,3581,105
utnytte,utnytte,1529,3582,105
samarbeide,samarbeider,1202,3583,105
holmenkolle,holmenkollen,2942,3584,105
promillekjøring,promillekjøring,2908,3585,105
fotballforbund,fotballforbund,1769,3586,105
gjeld,gjeld,2400,3587,105
bryne,bryne,2854,3588,105
lærer,lærer,916,3589,105
barnehage,barnehager,775,3590,105
fornuftig,fornuftig,2606,3591,105
spiss,spiss,830,3592,105
forbinde,forbundet,2243,3593,105
Regjeringen,regjeringen,2949,3594,105
hende,hende,2282,3595,105
tipping,tipping,2862,3596,105
mørk,mørk,1421,3597,105
drøy,drøy,1009,3598,105
justisminister,justisminister,2222,3599,105
fc,fc,2960,3600,105
passere,passert,1203,3601,105
beskrive,beskrevet,659,3602,105
lensmann,lensmann,2922,3603,105
kvitt,kvitt,2934,3604,105
sannhet,sannheten,2438,3605,104
lysbakk,lysbakken,2846,3606,104
isolere,isolert,2502,3607,104
kjøpesenter,kjøpesenteret,1880,3608,104
prins,prins,2325,3609,104
protest,protester,1449,3610,104
punkt,punkt,1294,3611,104
siktet,siktede,2940,3612,104
opprette,opprette,1053,3613,104
etterlyst,etterlyst,2972,3614,104
carls,carlsen,2693,3615,104
undersøke,undersøker,735,3616,104
op,open,2944,3617,104
beskyttelse,beskyttelse,2776,3618,104
streng,strengt,836,3619,104
tillit,tilliten,1190,3620,104
elva,elva,2981,3621,104
kreve,kreves,327,3622,104
tour,touren,1129,3623,104
lansere,lansert,1334,3624,104
humor,humor,2759,3625,104
gripe,gripe,1472,3626,104
daglig,daglige,622,3627,104
regelverk,regelverk,1601,3628,104
dokumentasjon,dokumentasjon,2723,3629,104
nordisk,nordiske,2008,3630,104
sorg,sorg,2366,3631,104
lette,lettet,1827,3632,104
langrenn,langrenn,2864,3633,104
negativ,negativt,1151,3634,104
tvers,tvers,2989,3635,103
butikk,butikkene,707,3636,103
år,åra,32,3637,103
bevare,bevare,2517,3638,103
streng,streng,836,3639,103
voldsom,voldsomme,1102,3640,103
sal,salen,2314,3641,103
rekke,rakk,294,3642,103
tom,tomt,663,3643,103
stilling,stillinger,762,3644,103
erstatte,erstattet,1409,3645,103
los,los,2948,3646,103
verktøy,verktøy,2778,3647,103
erfare,erfarer,2328,3648,103
pen,pent,1758,3649,103
førd,førde,2997,3650,103
hente,henter,368,3651,103
tyrkisk,tyrkiske,2266,3652,103
verk,verk,1968,3653,103
global,global,1751,3654,103
redusere,reduserte,520,3655,103
midtbanespiller,midtbanespilleren,2392,3656,103
hotel,hotel,3002,3657,103
mik,mike,3004,3658,102
leder,lederne,199,3659,102
protest,protest,1449,3660,102
bære,bære,1164,3661,102
klassisk,klassisk,2263,3662,102
dato,dato,2352,3663,102
blei,blei,2753,3664,102
hånd,hånden,623,3665,102
kryss,krysset,2293,3666,102
zlatan,zlatan,3014,3667,102
prix,prix,3015,3668,102
smitte,smittet,1983,3669,102
løse,løst,905,3670,102
garderobe,garderoben,2833,3671,102
le,lo,1016,3672,102
hete,het,688,3673,102
anse,anser,1533,3674,102
omsorg,omsorg,2461,3675,102
rettssak,rettssak,899,3676,102
eier,eiere,965,3677,102
drømme,drømmer,1899,3678,102
kl.,kl,3016,3679,102
arbeidstilsyn,arbeidstilsynet,2909,3680,102
noko,noko,3017,3681,102
reell,reell,1716,3682,102
halvannen,halvannet,1802,3683,102
negativ,negativ,1151,3684,102
alliert,allierte,2596,3685,102
forandre,forandret,1583,3686,102
søker,søkere,2511,3687,102
sjanse,sjansene,412,3688,102
listhaug,listhaug,3020,3689,102
strategi,strategi,2385,3690,102
fattigdom,fattigdom,2637,3691,102
lukke,lukkede,1618,3692,102
budskap,budskapet,1891,3693,102
arve,arve,2472,3694,102
komité,komiteen,2232,3695,102
gra,grande,3023,3696,102
fest,festen,1387,3697,102
forsvarlig,forsvarlig,2763,3698,101
rytter,rytterne,1550,3699,101
ofte,oftest,340,3700,101
up,up,3027,3701,101
aktivitet,aktiviteter,1082,3702,101
utredning,utredning,2122,3703,101
straks,straks,3029,3704,101
konflikt,konflikter,837,3705,101
statistikk,statistikk,1630,3706,101
stige,stiger,1070,3707,101
heftig,heftig,2541,3708,101
politimester,politimester,2069,3709,101
varsel,varsel,2519,3710,101
vente,ventes,249,3711,101
pågripelse,pågripelsen,2078,3712,101
inntekt,inntektene,1021,3713,101
samle,samles,425,3714,101
åpning,åpning,1544,3715,101
svenske,svensken,1251,3716,101
forsvarer,forsvareren,829,3717,101
nå,nådde,37,3718,101
rapport,rapporter,424,3719,101
frisk,friske,1090,3720,101
wayne,wayne,3032,3721,101
sko,sko,2305,3722,101
familie,familiene,255,3723,101
klage,klaget,995,3724,101
tøff,tøffere,488,3725,101
kristofferse,kristoffersen,2985,3726,101
cupfinale,cupfinalen,2623,3727,101
karakter,karakter,1469,3728,101
tydelig,tydelige,661,3729,101
varme,varme,1697,3730,101
plukke,plukke,1264,3731,101
napoli,napoli,3040,3732,101
anmeldelse,anmeldelse,1651,3733,101
leke,leker,1586,3734,101
dope,dopet,2575,3735,100
rykke,rykker,592,3736,100
idol,idol,2870,3737,100
part,parter,1178,3738,100
mestepart,mesteparten,3052,3739,100
praktisk,praktisk,2220,3740,100
representant,representant,1004,3741,100
juridisk,juridisk,2194,3742,100
ekspert,ekspert,857,3743,100
artig,artig,2979,3744,100
photo,photo,3057,3745,100
stille,stilles,267,3746,100
rettighet,rettighetene,1124,3747,100
fotograf,fotograf,1677,3748,100
analyse,analyse,1902,3749,100
våpn,våpnene,3059,3750,100
vedlikehold,vedlikehold,2745,3751,100
hegle,hegle,3060,3752,100
bevege,beveger,1577,3753,100
nedrykk,nedrykk,2894,3754,100
løk,løken,2919,3755,100
ukraina,ukraina,3001,3756,100
vrake,vraket,2292,3757,100
supporter,supportere,1738,3758,100
nettavis,nettavisen,1699,3759,100
hund,hundene,767,3760,100
bents,bentsen,3065,3761,100
eli,eli,3066,3762,99
kommentere,kommenterer,674,3763,99
smart,smart,1856,3764,99
tiltale,tiltale,515,3765,99
fordele,fordelt,1960,3766,99
terrorist,terrorister,2280,3767,99
brenne,brenner,832,3768,99
tydeligvis,tydeligvis,3071,3769,99
gate,gater,574,3770,99
danne,danne,1573,3771,99
verdi,verdien,825,3772,99
gruppe,gruppa,381,3773,99
fjerdeplass,fjerdeplass,2658,3774,99
brorskap,brorskapet,1760,3775,99
samtale,samtalene,944,3776,99
sørense,sørensen,3081,3777,99
avgjøre,avgjøres,678,3778,99
sykle,sykle,1299,3779,99
forskjellig,forskjellig,726,3780,99
krasje,krasjet,2592,3781,99
anonym,anonym,1897,3782,99
show,showet,1808,3783,99
vekst,veksten,1235,3784,99
gjeng,gjengen,1806,3785,99
nordover,nordover,3090,3786,99
gulv,gulvet,2758,3787,99
ekspert,ekspertene,857,3788,98
ing,inga,2288,3789,98
øvelse,øvelse,1644,3790,98
skyld,skylden,1260,3791,98
statsadvokat,statsadvokaten,2000,3792,98
ulv,ulv,2132,3793,98
sektor,sektor,2671,3794,98
regning,regningen,1893,3795,98
kjøtt,kjøtt,2380,3796,98
kartlegge,kartlegge,2198,3797,98
hjemmekamp,hjemmekamp,1975,3798,98
profesjonell,profesjonelle,1690,3799,98
stjerne,stjerner,1568,3800,98
dekning,dekning,2593,3801,98
innsyn,innsyn,3082,3802,98
jevnlig,jevnlig,2915,3803,98
lukke,lukket,1618,3804,98
benytte,benytter,1014,3805,98
park,parken,1300,3806,98
greie,greie,1200,3807,98
motsatt,motsatte,1422,3808,98
anledning,anledningen,929,3809,98
bombe,bombe,1498,3810,98
bjerk,bjerke,3045,3811,98
ytre,ytre,1684,3812,98
transportplan,transportplan,2821,3813,98
ungdomsskole,ungdomsskole,2274,3814,98
trekk,trekk,2644,3815,97
øre,øre,1926,3816,97
tillate,tillate,1261,3817,97
show,show,1808,3818,97
reve,revet,2752,3819,97
utbygging,utbyggingen,1518,3820,97
romerik,romerike,3070,3821,97
pave,paven,1452,3822,97
samboer,samboer,2001,3823,97
anmelde,anmeldte,715,3824,97
russer,russerne,1943,3825,97
retningslinje,retningslinjer,2412,3826,97
firma,firmaet,1957,3827,97
frist,fristen,1997,3828,97
problematisk,problematisk,2744,3829,97
savne,savner,906,3830,97
stole,stole,2291,3831,97
ferie,ferien,1346,3832,97
informasjonssjef,informasjonssjef,2946,3833,97
utfordre,utfordrer,1595,3834,97
michael,michael,3083,3835,97
gunderse,gundersen,3118,3836,97
smak,smak,2384,3837,97
rask,raske,343,3838,97
minne,minne,1018,3839,97
permanent,permanent,2598,3840,97
fokusere,fokusere,1713,3841,97
opprykk,opprykk,2748,3842,97
samle,samler,425,3843,97
eiendom,eiendom,1672,3844,97
andrese,andresen,3120,3845,97
konkurrent,konkurrenter,1217,3846,97
fotballforbund,fotballforbundet,1769,3847,97
berøre,berørt,1764,3848,97
mark,mark,2245,3849,97
forsvinne,forsvunnet,575,3850,96
delstat,delstaten,2387,3851,96
gifte,giftet,1775,3852,96
juble,jubler,1397,3853,96
besøke,besøkende,694,3854,96
kapasitet,kapasiteten,1354,3855,96
grøft,grøfta,2850,3856,96
grense,grensa,564,3857,96
forelegg,forelegg,2966,3858,96
formell,formelt,1961,3859,96
forlate,forlater,641,3860,96
erstatte,erstatte,1409,3861,96
tigging,tigging,2971,3862,96
steinkje,steinkjer,3128,3863,96
voldsom,voldsom,1102,3864,96
medlem,medlemmene,680,3865,96
droppe,droppe,1424,3866,96
vif,vif,3130,3867,96
studere,studere,1714,3868,96
eie,eide,880,3869,96
emil,emil,3133,3870,96
straffe,straffet,1153,3871,96
tilpasse,tilpasset,1780,3872,96
forlag,forlag,2135,3873,96
opprinnelig,opprinnelige,1468,3874,96
tajik,tajik,3140,3875,96
effektiv,effektive,1241,3876,96
forklaring,forklaringen,940,3877,96
løper,løperne,1695,3878,96
vare,varene,507,3879,96
tillate,tillatt,1261,3880,96
titalls,titalls,3144,3881,96
sammendrag,sammendraget,2957,3882,96
utføre,utføre,924,3883,96
bistå,bistå,2110,3884,96
avdeling,avdelingen,1172,3885,96
kai,kai,2933,3886,96
cristiano,cristiano,3149,3887,96
ekspert,eksperten,857,3888,95
suksess,suksessen,988,3889,95
drøm,drøm,1553,3890,95
h,h,3125,3891,95
alternativ,alternative,753,3892,95
passere,passerte,1203,3893,95
forsvarsminister,forsvarsminister,2538,3894,95
rydde,ryddet,1312,3895,95
beijing,beijing,3072,3896,95
svekke,svekket,1745,3897,95
herje,herjet,2058,3898,95
materiale,materiale,2179,3899,95
middag,middag,2648,3900,95
lang,lenger,97,3901,95
your,your,3153,3902,95
pc,pc,3112,3903,95
tigger,tiggere,2397,3904,95
forbedre,forbedre,1821,3905,95
avgjøre,avgjorde,678,3906,95
medhold,medhold,3131,3907,95
taxi,taxi,3075,3908,95
avslutning,avslutningen,1546,3909,95
hverdag,hverdag,1435,3910,95
veie,veier,1863,3911,95
unnskyldning,unnskyldning,2911,3912,95
stig,stig,2609,3913,95
hylle,hyllet,1522,3914,95
album,albumet,1420,3915,95
diskusjon,diskusjonen,1327,3916,95
artikkel,artikkel,856,3917,95
skjule,skjult,1470,3918,95
overraskelse,overraskelse,2641,3919,95
sjøl,sjøl,3160,3920,95
strekke,strekker,2204,3921,95
bein,bein,1198,3922,95
hell,hell,2436,3923,95
kaptein,kapteinen,1318,3924,95
akseptere,akseptere,1503,3925,95
inspirere,inspirert,1789,3926,95
dyr,dyre,467,3927,95
nokså,nokså,3165,3928,95
derfra,derfra,3166,3929,95
toller,tollerne,2877,3930,94
tøye,tøyen,2902,3931,94
aalesund,aalesund,3169,3932,94
folkevalgt,folkevalgte,2804,3933,94
vakker,vakkert,1414,3934,94
poenge,poengene,3170,3935,94
ishockey,ishockey,3069,3936,94
flink,flink,1605,3937,94
flom,flom,2075,3938,94
ferdig,ferdige,576,3939,94
hensikt,hensikten,1847,3940,94
rjukan,rjukan,3173,3941,94
veibane,veibanen,2871,3942,94
nettbrett,nettbrett,3050,3943,94
trener,trenere,443,3944,94
støy,støy,2814,3945,94
mandag,mandagens,183,3946,94
rik,rikeste,1377,3947,94
dyr,dyreste,467,3948,94
elektronisk,elektronisk,2219,3949,94
kropp,kropp,798,3950,94
automatisk,automatisk,2659,3951,94
heve,hevet,1454,3952,94
sport,sporten,1324,3953,94
spanjol,spanjolen,2096,3954,94
pleie,pleier,2336,3955,94
ødelegge,ødelegger,666,3956,94
utstyr,utstyret,1313,3957,94
signal,signaler,1715,3958,94
not,not,2896,3959,94
brasiliansk,brasilianske,2676,3960,94
behandle,behandler,594,3961,94
rykte,rykter,1360,3962,94
dør,dørene,859,3963,94
oppløp,oppløpet,3092,3964,94
episode,episoder,990,3965,93
bære,bar,1164,3966,93
følge,følg,163,3967,93
margare,margaret,3184,3968,93
hastighet,hastighet,2482,3969,93
størrelse,størrelse,2042,3970,93
ord,ordene,581,3971,93
feste,festet,2270,3972,93
vakker,vakker,1414,3973,93
unik,unike,1492,3974,93
kragerø,kragerø,3190,3975,93
aftenpost,aftenpostens,3191,3976,93
bekjempe,bekjempe,2789,3977,93
høring,høring,2361,3978,93
uventet,uventet,2976,3979,93
ærlig,ærlig,2653,3980,93
utestenge,utestengt,2654,3981,93
punkt,punkter,1294,3982,93
profesjonell,profesjonell,1690,3983,93
reise,reisende,290,3984,93
sårbar,sårbare,2355,3985,93
bevege,bevege,1577,3986,93
overbevise,overbevise,1406,3987,93
senat,senatet,3196,3988,93
boasson,boasson,3197,3989,93
svikte,sviktet,1908,3990,93
interessant,interessante,1288,3991,93
produsent,produsent,1620,3992,93
niels,nielsen,3062,3993,93
arrangør,arrangøren,1848,3994,93
rådmann,rådmann,1479,3995,93
leir,leiren,2215,3996,93
selvtillit,selvtillit,2572,3997,93
roberto,roberto,3202,3998,93
budskap,budskap,1891,3999,93
pasient,pasient,518,4000,93
landsmøte,landsmøtet,1981,4001,93
særdeles,særdeles,3207,4002,93
passere,passere,1203,4003,93
syn,synet,1220,4004,93
forventning,forventningene,1437,4005,93
mjøndal,mjøndalen,3123,4006,93
sandra,sandra,3043,4007,93
avstand,avstanden,1436,4008,93
forberede,forberede,1066,4009,93
militær,militæret,811,4010,92
kr,kr,3213,4011,92
røyk,røyken,1482,4012,92
landsmøte,landsmøte,1981,4013,92
flykte,flyktet,2155,4014,92
motivasjon,motivasjon,2399,4015,92
li,lier,1471,4016,92
journalist,journalisten,380,4017,92
redusere,reduseres,520,4018,92
fotballspiller,fotballspiller,1996,4019,92
hjemmeseier,hjemmeseier,2855,4020,92
kvarter,kvarter,2450,4021,92
tilgjengelig,tilgjengelige,1077,4022,92
operasjon,operasjonen,1394,4023,92
deilig,deilig,2951,4024,92
assad,assad,3220,4025,92
tilstede,tilstede,3221,4026,92
kunne,kunnet,25,4027,92
thore,thor,3102,4028,92
kulturminister,kulturminister,2549,4029,92
nabo,naboene,946,4030,92
kø,køen,813,4031,92
smell,smell,2587,4032,92
syklist,syklisten,1752,4033,92
straffespark,straffespark,2761,4034,92
martinse,martinsen,3227,4035,92
oppgave,oppgaven,800,4036,92
harry,harry,3229,4037,92
virkelig,virkelige,656,4038,91
stamme,stammer,2627,4039,91
skudd,skuddet,970,4040,91
gyldig,gyldig,3048,4041,91
brekke,brekke,2849,4042,91
tilby,tilbudt,893,4043,91
kart,kart,1945,4044,91
streik,streik,2237,4045,91
liga,liga,1298,4046,91
tribune,tribunen,2885,4047,91
erkjenne,erkjent,1215,4048,91
sint,sint,2255,4049,91
løype,løypa,2044,4050,91
bønder,bønder,3237,4051,91
corner,corner,2978,4052,91
nederlandsk,nederlandske,2712,4053,91
prioritere,prioritert,1114,4054,91
oppføre,oppført,1766,4055,91
oppfatte,oppfattet,1653,4056,91
bekostning,bekostning,3241,4057,91
lærer,lærerne,916,4058,91
erfaren,erfarne,3079,4059,91
thor,thor,3100,4060,91
bringe,bringe,1461,4061,91
arrangement,arrangement,1430,4062,91
landslagssjef,landslagssjefen,1252,4063,91
nevne,nevnte,984,4064,91
forsvinne,forsvinne,575,4065,91
nettavis,nettavisens,1699,4066,91
kamera,kameraet,1339,4067,91
Høyre,høyre,3245,4068,91
metode,metoder,2315,4069,91
konklusjon,konklusjonen,1623,4070,91
adresse,adresse,2665,4071,90
dronning,dronning,2100,4072,90
beslaglag,beslaglagt,3255,4073,90
vurdere,vurderte,345,4074,90
tur,turer,435,4075,90
ille,verste,1255,4076,90
knivstukke,knivstukket,3256,4077,90
utsette,utsettes,504,4078,90
omtale,omtales,703,4079,90
amerikaner,amerikanere,1091,4080,90
ca.,ca,3260,4081,90
gjennombrudd,gjennombrudd,2788,4082,90
kontakt,kontakten,375,4083,90
bro,broen,2140,4084,90
fbi,fbi,3269,4085,90
vokse,vokse,833,4086,90
drikke,drikker,1321,4087,90
time,timene,236,4088,90
eksplosjon,eksplosjon,1311,4089,90
siktelse,siktelsen,2491,4090,90
faglig,faglig,2063,4091,90
opptak,opptak,2373,4092,90
realitet,realiteten,2276,4093,90
kald,kalde,1257,4094,90
partileder,partileder,1906,4095,90
stige,stige,1070,4096,90
avhengig,avhengige,1184,4097,90
forholdsvis,forholdsvis,3280,4098,90
stoke,stoke,3121,4099,90
kjøpe,kjøp,318,4100,90
operasjonsleder,operasjonslederen,814,4101,90
kart,kartet,1945,4102,90
pågå,pågått,1216,4103,90
vakker,vakre,1414,4104,90
gjennomsnittlig,gjennomsnittlig,2625,4105,90
gjerningsmann,gjerningsmennene,1067,4106,90
film,filmene,344,4107,90
magasin,magasinet,2588,4108,90
betydelig,betydelige,937,4109,90
dokumentar,dokumentaren,2306,4110,90
ny,nyeste,46,4111,89
studie,studie,1829,4112,89
kostnad,kostnader,1640,4113,89
foreta,foreta,1250,4114,89
marked,marked,921,4115,89
endre,endres,491,4116,89
gjennomsnitt,gjennomsnitt,2333,4117,89
oilers,oilers,3293,4118,89
omstridt,omstridt,1680,4119,89
fremstille,fremstilt,2164,4120,89
bot,bøter,1243,4121,89
adgang,adgang,2970,4122,89
relevant,relevant,2632,4123,89
vin,vin,2770,4124,89
ektemann,ektemannen,2074,4125,89
foreslå,foreslo,711,4126,89
arbeider,arbeidere,2124,4127,89
løpende,løpende,3296,4128,89
renn,renn,1819,4129,89
helikopter,helikopteret,1103,4130,89
låne,låne,1980,4131,89
mannskap,mannskapet,1273,4132,89
servere,servert,1810,4133,89
