Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
manage,managed,965,1642,388
investment,investment,1367,1643,388
reality,reality,1530,1644,388
offer,offers,360,1645,388
question,questions,575,1646,388
capable,capable,1650,1647,388
formula,formula,1419,1648,388
visit,visited,621,1649,387
road,roads,554,1650,387
train,train,800,1651,387
grow,grow,329,1652,386
closely,closely,1654,1653,386
dry,dry,1174,1654,386
inspire,inspired,1477,1655,386
household,household,1304,1656,386
catholic,catholic,1423,1657,386
strongly,strongly,1655,1658,385
web,web,1628,1659,385
go,goes,157,1660,385
convention,convention,1248,1661,385
authority,authorities,629,1662,385
price,prices,711,1663,385
writer,writers,927,1664,384
symbol,symbol,999,1665,384
picture,picture,1071,1666,384
heavily,heavily,1657,1667,384
b,b,1659,1668,384
moon,moon,1505,1669,384
m,m,1661,1670,384
early,earliest,88,1671,383
online,online,1666,1672,383
understanding,understanding,1629,1673,383
measure,measured,451,1674,383
extent,extent,1634,1675,383
eye,eye,916,1676,382
suggest,suggests,449,1677,382
signal,signals,565,1678,382
universal,universal,1613,1679,382
really,really,1675,1680,381
translation,translation,1362,1681,380
poetry,poetry,1677,1682,379
improve,improved,688,1683,379
height,height,1363,1684,379
foot,feet,935,1685,378
pair,pair,1007,1686,378
end,ends,115,1687,378
defeat,defeated,851,1688,377
tree,trees,789,1689,377
detail,details,974,1690,377
truth,truth,1512,1691,377
strategy,strategy,1232,1692,377
finish,finished,961,1693,376
description,description,1328,1694,376
assign,assigned,1380,1695,375
generate,generated,874,1696,375
debate,debate,1202,1697,375
husband,husband,1596,1698,374
selection,selection,1597,1699,374
own,owned,149,1700,374
v,v,1693,1701,374
imperial,imperial,1690,1702,374
artist,artist,778,1703,374
enter,enter,566,1704,373
escape,escape,1101,1705,373
store,store,671,1706,372
pure,pure,1678,1707,372
item,items,1323,1708,372
order,orders,152,1709,372
bottom,bottom,1658,1710,371
practice,practices,375,1711,371
launch,launch,770,1712,371
violence,violence,1702,1713,371
culture,cultures,419,1714,371
crisis,crisis,1583,1715,371
fundamental,fundamental,1620,1716,371
irish,irish,1706,1717,370
leadership,leadership,1707,1718,370
test,tests,434,1719,370
institution,institutions,1139,1720,370
movement,movements,433,1721,370
minimum,minimum,1713,1722,369
experiment,experiments,941,1723,369
document,documents,734,1724,368
opportunity,opportunity,1194,1725,368
yard,yards,1491,1726,368
criticism,criticism,1510,1727,368
wall,walls,820,1728,368
amount,amounts,475,1729,367
vehicle,vehicle,901,1730,367
list,listed,431,1731,367
weather,weather,1671,1732,367
boy,boy,1129,1733,366
rural,rural,1723,1734,366
theory,theories,306,1735,366
continuous,continuous,1726,1736,366
governor,governor,1450,1737,365
twice,twice,1728,1738,364
page,pages,613,1739,364
anything,anything,1729,1740,364
modify,modified,1342,1741,364
eye,eyes,916,1742,363
medicine,medicine,1632,1743,363
electrical,electrical,1737,1744,363
progress,progress,1330,1745,362
academic,academic,1563,1746,362
officially,officially,1741,1747,362
tool,tools,1073,1748,362
print,print,805,1749,362
horse,horse,1130,1750,362
translate,translated,1338,1751,362
depend,depends,541,1752,362
everything,everything,1742,1753,361
literary,literary,1744,1754,361
break,broke,445,1755,361
lead,leads,117,1756,361
manner,manner,1574,1757,361
join,join,640,1758,360
degree,degrees,685,1759,359
request,request,1005,1760,359
change,changing,124,1761,359
slow,slow,1115,1762,359
involve,involves,367,1763,359
court,courts,374,1764,359
planet,planet,1251,1765,358
ratio,ratio,1487,1766,358
treat,treated,1084,1767,358
mechanism,mechanism,1204,1768,358
fan,fans,1291,1769,358
extra,extra,1715,1770,358
expensive,expensive,1757,1771,358
reference,references,631,1772,357
effectively,effectively,1759,1773,357
occasionally,occasionally,1760,1774,357
add,adding,335,1775,357
apply,apply,455,1776,357
notable,notable,1734,1777,357
hold,holds,178,1778,357
resolution,resolution,1559,1779,356
award,awards,490,1780,355
silver,silver,1754,1781,355
parallel,parallel,1537,1782,355
successfully,successfully,1768,1783,355
establish,establish,320,1784,354
understand,understand,888,1785,354
copy,copies,952,1786,354
flat,flat,1679,1787,354
medium,medium,516,1788,353
airport,airport,1425,1789,353
component,component,831,1790,353
discovery,discovery,1436,1791,353
writer,writer,927,1792,353
score,score,892,1793,352
reform,reform,1050,1794,352
task,task,1141,1795,352
visual,visual,1755,1796,352
essential,essential,1727,1797,352
episode,episodes,838,1798,352
pope,pope,1611,1799,351
mobile,mobile,1777,1800,351
hospital,hospital,1348,1801,351
try,trying,446,1802,351
protein,protein,1106,1803,351
super,super,1769,1804,350
link,link,677,1805,350
theme,theme,1134,1806,350
contribute,contributed,972,1807,349
protocol,protocol,1385,1808,349
foot,foot,935,1809,349
requirement,requirements,1225,1810,349
affect,affect,674,1811,349
drop,dropped,847,1812,349
shall,shall,1787,1813,348
circuit,circuit,1301,1814,348
symptom,symptoms,1668,1815,348
lot,lot,1547,1816,347
gun,gun,1060,1817,347
acquire,acquired,1250,1818,347
fast,faster,791,1819,347
inner,inner,1798,1820,347
threat,threat,1388,1821,347
republic,republic,1578,1822,347
date,dates,437,1823,347
evolution,evolution,1788,1824,347
convert,converted,101,1825,346
hundred,hundreds,919,1826,346
zone,zone,1340,1827,346
separate,separated,482,1828,346
explain,explained,727,1829,346
wild,wild,1795,1830,346
brown,brown,1579,1831,345
government,governments,120,1832,345
person,persons,381,1833,345
chance,chance,1556,1834,345
draw,drawn,595,1835,345
traditionally,traditionally,1801,1836,345
sufficient,sufficient,1803,1837,344
additionally,additionally,1805,1838,344
hold,holding,178,1839,344
expression,expression,1365,1840,344
rarely,rarely,1807,1841,344
attach,attached,1534,1842,344
executive,executive,1565,1843,344
processing,processing,1809,1844,343
doctor,doctor,1317,1845,343
relationship,relationships,517,1846,343
molecule,molecules,1282,1847,343
voltage,voltage,1601,1848,342
absolute,absolute,1813,1849,342
capture,capture,825,1850,342
armed,armed,1814,1851,342
incorporate,incorporated,1148,1852,341
decade,decade,861,1853,341
floor,floor,1586,1854,341
couple,couple,1253,1855,341
section,sections,597,1856,341
interface,interface,1489,1857,340
category,category,1038,1858,340
organize,organized,1268,1859,340
map,map,1166,1860,340
argument,argument,1223,1861,340
script,script,1449,1862,340
forest,forest,1270,1863,340
appropriate,appropriate,1716,1864,340
joint,joint,1639,1865,339
permanent,permanent,1831,1866,339
genetic,genetic,1599,1867,339
domain,domain,1507,1868,339
fear,fear,1093,1869,339
easy,easy,1087,1870,339
unless,unless,1836,1871,338
stay,stay,1045,1872,338
period,periods,215,1873,338
move,moves,186,1874,337
considerable,considerable,1843,1875,337
mechanical,mechanical,1839,1876,337
crime,crime,1318,1877,337
apart,apart,1848,1878,336
speak,speak,585,1879,336
concept,concepts,612,1880,336
fifth,fifth,1781,1881,336
bad,bad,1091,1882,336
brother,brothers,736,1883,336
bit,bit,1116,1884,335
agricultural,agricultural,1851,1885,335
communication,communications,818,1886,335
queen,queen,1608,1887,335
pain,pain,1719,1888,335
living,living,1854,1889,335
lake,lake,1284,1890,335
style,styles,417,1891,335
distribute,distributed,1511,1892,335
recognition,recognition,1846,1893,334
housing,housing,1842,1894,334
agriculture,agriculture,1860,1895,334
performance,performances,471,1896,334
support,supporting,155,1897,334
read,reading,568,1898,333
subject,subjects,466,1899,333
try,try,446,1900,333
twelve,twelve,1864,1901,333
clearly,clearly,1865,1902,333
benefit,benefit,931,1903,333
young,younger,390,1904,333
extreme,extreme,1648,1905,333
deliver,delivered,1151,1906,332
respectively,respectively,1869,1907,332
root,root,1025,1908,332
collect,collected,1171,1909,332
ago,ago,1872,1910,332
atom,atoms,1285,1911,332
fine,fine,1280,1912,332
operating,operating,1873,1913,332
concern,concerns,609,1914,332
substantial,substantial,1874,1915,331
tower,tower,1368,1916,331
variation,variations,1140,1917,331
store,stored,671,1918,331
location,locations,647,1919,331
learn,learned,695,1920,331
recording,recording,1249,1921,330
spirit,spirit,1445,1922,330
focus,focused,592,1923,330
historian,historians,1395,1924,330
rise,rose,483,1925,330
interest,interests,537,1926,330
furthermore,furthermore,1884,1927,330
boat,boat,1157,1928,329
slave,slaves,1112,1929,329
category,categories,1038,1930,329
attend,attended,1017,1931,329
thousand,thousand,837,1932,328
sister,sister,1398,1933,328
adult,adult,1258,1934,328
fall,falls,324,1935,328
widespread,widespread,1895,1936,327
supply,supplies,556,1937,327
obtain,obtain,835,1938,327
sugar,sugar,1748,1939,327
desire,desire,1039,1940,326
huge,huge,1896,1941,326
budget,budget,1709,1942,326
loss,losses,598,1943,326
advance,advance,1041,1944,326
link,linked,677,1945,326
mathematical,mathematical,1898,1946,326
feel,feel,619,1947,326
count,count,1159,1948,325
reputation,reputation,1863,1949,325
entry,entry,1513,1950,325
drug,drug,1149,1951,325
false,false,1900,1952,325
linear,linear,1901,1953,325
know,knew,83,1954,325
study,studied,199,1955,325
massive,massive,1905,1956,324
membership,membership,1870,1957,324
wine,wine,1660,1958,324
suggest,suggest,449,1959,324
approve,approved,1612,1960,324
impossible,impossible,1908,1961,324
branch,branch,1162,1962,324
jazz,jazz,1909,1963,323
fair,fair,1732,1964,323
identify,identify,657,1965,323
seat,seats,1046,1966,323
tradition,traditions,709,1967,323
grow,grown,329,1968,323
prominent,prominent,1910,1969,323
benefit,benefits,931,1970,323
democratic,democratic,1912,1971,322
patient,patients,1200,1972,322
spiritual,spiritual,1906,1973,321
seem,seem,601,1974,321
balance,balance,1598,1975,321
implement,implemented,1089,1976,321
nearby,nearby,1918,1977,321
explain,explain,727,1978,321
teach,taught,1009,1979,321
personnel,personnel,1919,1980,321
print,printed,805,1981,321
kill,kill,402,1982,321
crown,crown,1476,1983,320
produce,produces,168,1984,320
wear,wear,696,1985,320
article,articles,662,1986,320
male,males,769,1987,320
concern,concern,609,1988,320
mental,mental,1928,1989,320
war,wars,156,1990,319
rich,rich,1664,1991,319
compound,compounds,1260,1992,319
job,jobs,925,1993,319
market,markets,365,1994,319
defeat,defeat,851,1995,319
bowl,bowl,1665,1996,318
justice,justice,1804,1997,318
wave,waves,804,1998,318
tube,tube,1324,1999,318
rapid,rapid,1832,2000,318
discussion,discussion,1432,2001,318
add,add,335,2002,318
foundation,foundation,1545,2003,318
telephone,telephone,1692,2004,317
angle,angle,1402,2005,317
learn,learn,695,2006,317
rank,rank,933,2007,317
reveal,revealed,1062,2008,317
hydrogen,hydrogen,1913,2009,317
assistance,assistance,1938,2010,316
slowly,slowly,1939,2011,316
classic,classic,1680,2012,316
instruction,instructions,1097,2013,316
bird,birds,1302,2014,316
quantum,quantum,1941,2015,316
look,looking,545,2016,316
charge,charged,538,2017,315
conclude,concluded,1312,2018,315
latin,latin,1914,2019,315
street,streets,766,2020,315
variable,variable,1298,2021,315
fighting,fighting,1945,2022,315
infantry,infantry,1947,2023,314
perfect,perfect,1799,2024,314
vector,vector,1591,2025,314
operate,operating,481,2026,313
cancer,cancer,1858,2027,313
possibility,possibility,1609,2028,313
testing,testing,1952,2029,313
exactly,exactly,1955,2030,313
ideal,ideal,1524,2031,313
industry,industries,480,2032,313
immediate,immediate,1956,2033,312
weak,weak,1560,2034,312
audio,audio,1951,2035,312
straight,straight,1925,2036,312
ethnic,ethnic,1953,2037,312
suitable,suitable,1963,2038,311
efficiency,efficiency,1885,2039,311
apparent,apparent,1964,2040,311
instruction,instruction,1097,2041,311
net,net,1720,2042,311
theorem,theorem,1752,2043,311
choose,choose,542,2044,310
space,spaces,286,2045,310
gdp,gdp,1969,2046,310
youth,youth,1826,2047,310
stage,stages,519,2048,310
arrange,arranged,1641,2049,309
none,none,1965,2050,309
speak,speaking,585,2051,309
thought,thought,1553,2052,309
moment,moment,1468,2053,309
close,closer,303,2054,309
land,lands,268,2055,309
peak,peak,1329,2056,308
reach,reaching,336,2057,308
uniform,uniform,1448,2058,308
scene,scenes,787,2059,308
novel,novels,705,2060,308
hitler,hitler,1977,2061,308
circle,circle,1346,2062,308
stand,stand,624,2063,307
send,send,373,2064,307
agent,agent,1135,2065,307
circumstance,circumstances,1823,2066,307
exist,existed,331,2067,307
express,express,704,2068,306
instal,installed,1875,2069,306
wing,wing,1294,2070,306
scientist,scientists,1568,2071,306
camp,camp,1355,2072,305
index,index,1710,2073,305
hour,hour,578,2074,305
goal,goals,798,2075,305
symbol,symbols,999,2076,304
title,titles,452,2077,303
drop,drop,847,2078,303
well,best,80,2079,303
someone,someone,1998,2080,303
morning,morning,1936,2081,303
outer,outer,1999,2082,303
promote,promote,918,2083,303
procedure,procedure,1264,2084,303
merely,merely,2000,2085,303
historically,historically,2001,2086,303
survive,survive,860,2087,303
consumption,consumption,2004,2088,302
criminal,criminal,1731,2089,302
color,colors,518,2090,302
agent,agents,1135,2091,302
gradually,gradually,2008,2092,302
campus,campus,1811,2093,302
skill,skills,1311,2094,302
else,else,2012,2095,301
act,acting,266,2096,301
receive,receiving,235,2097,301
limit,limits,500,2098,301
transition,transition,1669,2099,301
newly,newly,2018,2100,301
bear,bear,460,2101,301
principal,principal,1972,2102,300
track,tracks,774,2103,300
educational,educational,2023,2104,300
brief,brief,1926,2105,300
assume,assumed,1033,2106,300
perform,performing,361,2107,299
bass,bass,1922,2108,299
affair,affairs,1490,2109,299
visitor,visitors,1698,2110,299
efficient,efficient,2025,2111,299
electron,electrons,1184,2112,299
downtown,downtown,2009,2113,299
gun,guns,1060,2114,298
interpretation,interpretation,1542,2115,298
unusual,unusual,2031,2116,298
biological,biological,2032,2117,298
build,building,244,2118,298
researcher,researchers,1844,2119,298
save,save,1107,2120,298
shift,shift,1128,2121,298
labour,labour,1983,2122,297
tone,tone,1638,2123,297
mixed,mixed,2034,2124,297
exposure,exposure,1943,2125,297
tell,tell,493,2126,297
decision,decisions,753,2127,297
proof,proof,1735,2128,297
prison,prison,1893,2129,297
roughly,roughly,2038,2130,297
plot,plot,1509,2131,297
accuse,accused,1766,2132,297
execute,executed,1437,2133,297
decline,declined,948,2134,296
serve,serving,317,2135,296
castle,castle,1775,2136,296
population,populations,271,2137,296
probability,probability,1812,2138,296
debt,debt,1686,2139,296
sign,signs,489,2140,295
abandon,abandoned,1488,2141,295
magic,magic,2036,2142,295
worth,worth,2047,2143,295
repeat,repeated,1369,2144,295
box,box,1584,2145,295
root,roots,1025,2146,295
return,returning,197,2147,295
hope,hope,986,2148,294
pilot,pilot,1351,2149,294
soul,soul,1696,2150,294
encourage,encouraged,1163,2151,294
ordinary,ordinary,2043,2152,294
legislation,legislation,2044,2153,294
transportation,transportation,2056,2154,294
sample,sample,1179,2155,294
apparently,apparently,2057,2156,294
opinion,opinion,1526,2157,294
painting,paintings,1167,2158,293
axis,axis,1733,2159,293
settlement,settlement,1453,2160,293
seek,seek,638,2161,292
few,fewer,216,2162,292
railway,railway,1722,2163,292
manufacturing,manufacturing,2066,2164,292
painting,painting,1167,2165,292
gender,gender,1888,2166,292
female,females,708,2167,292
sleep,sleep,1617,2168,292
reign,reign,1761,2169,292
matter,matters,641,2170,292
representation,representation,1643,2171,292
choose,chose,542,2172,292
infrastructure,infrastructure,1962,2173,292
understand,understood,888,2174,291
anyone,anyone,2073,2175,291
strike,strike,942,2176,290
decline,decline,948,2177,290
yellow,yellow,2046,2178,290
dangerous,dangerous,2076,2179,290
vessel,vessels,1430,2180,290
o,o,2078,2181,289
comparison,comparison,1816,2182,289
writing,writings,857,2183,289
stop,stopped,682,2184,289
throne,throne,2037,2185,289
slave,slave,1112,2186,289
accurate,accurate,2080,2187,289
vision,vision,1819,2188,289
rail,rail,1792,2189,289
senior,senior,1997,2190,288
vote,votes,558,2191,288
expose,exposed,1640,2192,288
distinction,distinction,1783,2193,288
fund,funds,1010,2194,288
exact,exact,1994,2195,288
vary,varies,586,2196,288
consequently,consequently,2085,2197,288
sell,sell,472,2198,287
low,lowest,181,2199,287
conventional,conventional,2088,2200,287
secure,secure,1335,2201,287
orbit,orbit,1461,2202,287
serve,serves,317,2203,287
step,steps,842,2204,287
experience,experienced,470,2205,286
fit,fit,1327,2206,286
replace,replace,539,2207,286
captain,captain,1887,2208,286
server,server,1590,2209,286
vast,vast,2097,2210,286
fashion,fashion,1966,2211,286
transfer,transferred,880,2212,286
season,seasons,347,2213,285
ally,allies,1195,2214,285
evolve,evolved,1566,2215,284
candidate,candidates,1236,2216,284
extension,extension,1616,2217,284
tell,tells,493,2218,284
r,r,2096,2219,284
snow,snow,2070,2220,284
involve,involving,367,2221,284
discuss,discussed,1210,2222,284
tank,tanks,1241,2223,284
passage,passage,1622,2224,283
reduction,reduction,1891,2225,283
safe,safe,1778,2226,283
dedicate,dedicated,1975,2227,283
appeal,appeal,1341,2228,283
relation,relation,710,2229,282
trading,trading,2123,2230,282
rise,rising,483,2231,282
remove,remove,571,2232,282
mathematic,mathematics,2106,2233,282
baseball,baseball,2119,2234,281
newspaper,newspaper,1439,2235,281
plate,plate,1382,2236,281
reduce,reducing,363,2237,281
represent,represents,424,2238,281
disk,disk,1694,2239,281
arm,arm,845,2240,281
define,define,494,2241,281
firm,firm,1493,2242,281
characteristic,characteristic,944,2243,281
bit,bits,1116,2244,280
business,businesses,469,2245,280
weapon,weapon,764,2246,280
accompany,accompanied,1529,2247,279
hair,hair,2021,2248,279
invasion,invasion,1971,2249,279
confirm,confirmed,1520,2250,279
arrest,arrested,1339,2251,279
random,random,2140,2252,279
channel,channels,854,2253,279
pass,passes,343,2254,279
designate,designated,1829,2255,278
integrate,integrated,1624,2256,278
second,seconds,143,2257,278
evil,evil,2067,2258,278
interested,interested,2150,2259,278
broad,broad,1600,2260,278
camera,camera,1517,2261,278
settle,settled,1457,2262,278
fluid,fluid,1878,2263,278
solution,solutions,850,2264,278
mouth,mouth,2005,2265,277
experimental,experimental,2154,2266,277
experience,experiences,470,2267,277
liberal,liberal,1824,2268,277
sound,sounds,453,2269,277
scheme,scheme,1595,2270,277
permit,permitted,1108,2271,276
seat,seat,1046,2272,276
la,la,2162,2273,276
easy,easier,1087,2274,276
credit,credit,1075,2275,276
golden,golden,2164,2276,276
demonstrate,demonstrated,1306,2277,276
son,sons,525,2278,276
electron,electron,1184,2279,276
bank,banks,997,2280,276
elsewhere,elsewhere,2165,2281,276
comic,comic,2160,2282,276
equation,equation,1371,2283,276
essentially,essentially,2169,2284,275
championship,championship,1576,2285,275
historic,historic,2171,2286,275
ocean,ocean,1852,2287,275
tool,tool,1073,2288,275
ready,ready,2149,2289,275
meeting,meetings,899,2290,275
break,broken,445,2291,275
succeed,succeeded,1460,2292,275
pass,passing,343,2293,274
median,median,2159,2294,274
judge,judge,1153,2295,274
origin,origins,872,2296,274
situation,situations,788,2297,274
meanwhile,meanwhile,2179,2298,274
river,rivers,551,2299,273
stability,stability,2172,2300,273
classification,classification,1958,2301,273
variation,variation,1140,2302,273
identical,identical,2184,2303,273
valley,valley,1840,2304,273
happen,happened,1028,2305,272
continue,continuing,195,2306,272
stand,standing,624,2307,272
employee,employees,1703,2308,272
absence,absence,2135,2309,272
last,lasted,227,2310,272
meat,meat,2024,2311,272
challenge,challenge,1164,2312,271
noise,noise,2101,2313,271
operational,operational,2194,2314,271
measurement,measurement,1352,2315,271
conservative,conservative,1691,2316,271
emergency,emergency,2072,2317,271
drive,driven,510,2318,271
taxis,taxes,2137,2319,271
find,finds,97,2320,271
message,messages,924,2321,270
surround,surrounded,884,2322,270
doctrine,doctrine,1899,2323,270
lay,laid,1456,2324,270
wealth,wealth,2200,2325,270
rotation,rotation,1996,2326,270
protein,proteins,1106,2327,270
face,faced,536,2328,269
classify,classified,1856,2329,269
desire,desired,1039,2330,269
revenue,revenue,1676,2331,269
attribute,attributed,1263,2332,269
error,errors,980,2333,269
age,ages,267,2334,268
purchase,purchase,1119,2335,268
suit,suit,1525,2336,268
diameter,diameter,2124,2337,268
sentence,sentence,1286,2338,268
charge,charges,538,2339,268
head,heads,369,2340,268
exception,exception,1544,2341,268
vice,vice,2139,2342,267
division,divisions,653,2343,267
depth,depth,1890,2344,267
entertainment,entertainment,2151,2345,267
detailed,detailed,2218,2346,266
actor,actors,1314,2347,266
destruction,destruction,2207,2348,266
invite,invited,1827,2349,266
stadium,stadium,2130,2350,266
commit,committed,1577,2351,266
asian,asian,2178,2352,266
missile,missile,1444,2353,266
drug,drugs,1149,2354,265
concert,concert,1523,2355,265
roll,roll,1405,2356,265
poverty,poverty,2228,2357,265
entitle,entitled,2188,2358,265
particle,particle,939,2359,265
duty,duties,1290,2360,265
file,files,717,2361,265
partly,partly,2233,2362,264
draw,draw,595,2363,264
aspect,aspect,1029,2364,264
reading,reading,1753,2365,264
adapt,adapted,1750,2366,264
vary,varying,586,2367,264
mount,mounted,1588,2368,263
prepare,prepared,1247,2369,263
partner,partner,1361,2370,263
favor,favor,1502,2371,263
fill,filled,1277,2372,263
clock,clock,1705,2373,263
guitar,guitar,1917,2374,263
raise,raise,680,2375,262
rice,rice,2244,2376,262
frequent,frequent,2148,2377,262
platform,platform,1687,2378,262
calendar,calendar,2071,2379,262
seem,seemed,601,2380,262
candidate,candidate,1236,2381,261
block,blocks,776,2382,261
club,clubs,732,2383,261
paper,papers,664,2384,261
implementation,implementation,1602,2385,261
office,offices,443,2386,260
prove,prove,654,2387,260
conversion,conversion,2054,2388,260
divine,divine,2225,2389,260
hypothesis,hypothesis,1880,2390,260
necessarily,necessarily,2268,2391,260
protect,protected,827,2392,260
grant,grant,819,2393,260
sort,sort,1573,2394,260
stand,stands,624,2395,260
plus,plus,2270,2396,259
concentration,concentration,1625,2397,259
indigenous,indigenous,2274,2398,259
interior,interior,2094,2399,259
naval,naval,2277,2400,259
superior,superior,2111,2401,259
landing,landing,1978,2402,258
purchase,purchased,1119,2403,258
experiment,experiment,941,2404,258
technology,technologies,544,2405,258
sum,sum,1763,2406,258
tank,tank,1241,2407,258
option,option,1486,2408,258
home,homes,245,2409,258
estate,estate,1772,2410,258
regard,regard,559,2411,258
opponent,opponent,1400,2412,258
representative,representatives,1413,2413,258
dutch,dutch,2283,2414,257
piano,piano,2082,2415,257
recovery,recovery,2272,2416,257
indicate,indicated,618,2417,257
reaction,reactions,841,2418,257
stress,stress,1552,2419,257
conduct,conduct,865,2420,257
responsibility,responsibility,1739,2421,257
set,setting,130,2422,257
layer,layers,966,2423,257
king,kings,284,2424,256
artillery,artillery,2291,2425,256
honor,honor,1605,2426,256
carry,carrying,382,2427,256
ceremony,ceremony,1688,2428,256
column,column,1496,2429,256
aware,aware,2296,2430,256
argue,argues,606,2431,255
phrase,phrase,1708,2432,255
people,peoples,91,2433,255
hotel,hotel,1738,2434,255
arrival,arrival,2086,2435,254
retire,retired,1743,2436,254
bond,bonds,1239,2437,254
duty,duty,1290,2438,254
spectrum,spectrum,2280,2439,254
incident,incident,1855,2440,254
interview,interview,1396,2441,254
atomic,atomic,2288,2442,254
administrative,administrative,2305,2443,253
vertical,vertical,2294,2444,253
mile,miles,1806,2445,253
belief,beliefs,1036,2446,253
statement,statements,1058,2447,253
store,stores,671,2448,252
door,door,1485,2449,252
connection,connections,1063,2450,252
rain,rain,1915,2451,252
quantity,quantity,1359,2452,252
warfare,warfare,2314,2453,252
text,texts,620,2454,252
victim,victims,1569,2455,252
facility,facility,1064,2456,252
death,deaths,194,2457,251
wale,wales,2304,2458,251
slavery,slavery,2316,2459,251
bind,bound,1187,2460,251
milk,milk,2224,2461,251
speaker,speakers,1484,2462,251
consistent,consistent,2320,2463,251
wrong,wrong,2176,2464,251
prayer,prayer,1820,2465,251
involve,involve,367,2466,251
copy,copy,952,2467,251
dominant,dominant,2321,2468,250
illegal,illegal,2327,2469,250
comedy,comedy,2020,2470,250
fly,flying,928,2471,250
promote,promoted,918,2472,250
difficulty,difficulty,1406,2473,249
recommend,recommended,1770,2474,249
regularly,regularly,2330,2475,249
write,writes,116,2476,249
everyone,everyone,2331,2477,249
return,returns,197,2478,249
link,links,677,2479,249
boat,boats,1157,2480,249
engage,engaged,1292,2481,249
require,requiring,180,2482,249
ground,grounds,492,2483,249
murder,murder,1561,2484,249
generate,generate,874,2485,249
fishing,fishing,2334,2486,248
sport,sport,1024,2487,248
survey,survey,1782,2488,248
answer,answer,1410,2489,248
genre,genre,1810,2490,248
detail,detail,974,2491,248
feature,featuring,234,2492,248
thin,thin,1990,2493,248
lie,lies,964,2494,248
cabinet,cabinet,2229,2495,248
territory,territories,866,2496,248
partially,partially,2337,2497,248
medieval,medieval,2338,2498,247
horse,horses,1130,2499,247
fund,fund,1010,2500,247
cite,cited,1499,2501,247
notably,notably,2340,2502,247
control,controls,191,2503,247
simultaneously,simultaneously,2341,2504,247
find,finding,97,2505,247
poem,poem,1375,2506,247
turn,turns,326,2507,247
maintenance,maintenance,2343,2508,247
tourism,tourism,2345,2509,247
marine,marine,1920,2510,247
moreover,moreover,2347,2511,247
row,row,1730,2512,246
end,ending,115,2513,246
review,reviews,826,2514,246
farmer,farmers,1984,2515,246
journey,journey,2058,2516,246
export,exports,1313,2517,246
disc,disc,1897,2518,246
mixture,mixture,2081,2519,246
code,codes,497,2520,245
satellite,satellite,1802,2521,245
percentage,percentage,2191,2522,245
complexity,complexity,2278,2523,245
province,province,1538,2524,245
consist,consisting,533,2525,245
criticize,criticized,1954,2526,245
virtually,virtually,2354,2527,245
terminal,terminal,1911,2528,245
form,forming,79,2529,244
offensive,offensive,2292,2530,244
pitch,pitch,1774,2531,244
structural,structural,2356,2532,244
phenomenon,phenomenon,1684,2533,244
soft,soft,2068,2534,244
mark,marks,577,2535,244
diverse,diverse,2360,2536,244
inhabitant,inhabitants,2302,2537,244
begin,begun,113,2538,244
god,gods,1991,2539,244
enjoy,enjoyed,1414,2540,244
optical,optical,2363,2541,244
duke,duke,2118,2542,243
steam,steam,2231,2543,243
therapy,therapy,2250,2544,243
theme,themes,1134,2545,243
keep,keeping,394,2546,243
website,website,1948,2547,243
switch,switch,1176,2548,243
musician,musicians,1818,2549,243
arab,arab,2040,2550,243
interaction,interaction,1470,2551,243
string,strings,1011,2552,242
agency,agency,1531,2553,242
participant,participants,2075,2554,242
society,societies,398,2555,242
wear,worn,696,2556,242
patient,patient,1200,2557,242
farm,farm,1626,2558,242
represent,representing,424,2559,241
dependent,dependent,2329,2560,241
album,albums,552,2561,241
catch,caught,1364,2562,241
range,ranges,299,2563,241
bar,bar,1394,2564,241
sale,sale,1032,2565,241
passenger,passengers,1440,2566,241
data,data,2372,2567,241
quote,quoted,1494,2568,241
actor,actor,1314,2569,241
rule,ruled,263,2570,241
strategic,strategic,2385,2571,240
girl,girls,1421,2572,240
boy,boys,1129,2573,240
organic,organic,2377,2574,240
specify,specified,1543,2575,240
learn,learning,695,2576,240
quarter,quarter,1815,2577,240
consist,consisted,533,2578,240
survive,survived,860,2579,240
concrete,concrete,2379,2580,240
approval,approval,2351,2581,240
annually,annually,2387,2582,240
ownership,ownership,2383,2583,240
funding,funding,2389,2584,240
influential,influential,2392,2585,240
mission,missions,733,2586,240
logo,logo,2033,2587,239
corporation,corporation,1776,2588,239
rocket,rocket,1940,2589,239
planning,planning,2395,2590,239
fly,fly,928,2591,239
regardless,regardless,2397,2592,239
twenty,twenty,2295,2593,239
gene,gene,1587,2594,239
list,lists,431,2595,238
colony,colony,1481,2596,238
mining,mining,2399,2597,238
manager,manager,1830,2598,238
garden,garden,1667,2599,238
guard,guard,1532,2600,238
bring,bringing,342,2601,238
perceive,perceived,1902,2602,238
agree,agree,672,2603,238
radical,radical,2077,2604,238
chemistry,chemistry,2402,2605,237
presidential,presidential,2403,2606,237
dominate,dominated,1589,2607,237
arrangement,arrangement,1721,2608,237
controversy,controversy,2064,2609,237
palace,palace,2100,2610,237
trip,trip,1871,2611,237
reflect,reflect,959,2612,237
get,getting,350,2613,237
pair,pairs,1007,2614,237
differ,differ,1242,2615,237
dream,dream,1555,2616,237
memorial,memorial,2230,2617,236
institution,institution,1139,2618,236
