Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
やすい,やすく,796,2965,70
諦める,諦める,650,2966,70
遺跡,遺跡,2770,2967,70
忘れる,忘れる,332,2968,70
ボール,ボール,2771,2969,70
どく,どい,1420,2970,70
儀式,儀式,2773,2971,70
あちら,あちら,2774,2972,70
屋上,屋上,2775,2973,70
商人,商人,2776,2974,70
連れ,連れ,2777,2975,70
解く,解く,1366,2976,70
選ぶ,選ぶ,584,2977,70
館,館,2778,2978,70
汗,汗,2780,2979,70
小さい,小さく,749,2980,70
親子,親子,2781,2981,70
当たる,当たる,911,2982,70
殺る,殺,2304,2983,70
焼き,焼き,2782,2984,70
佐伯,佐伯,2783,2985,70
小糸,小糸,2784,2986,70
モニカ,モニカ,2785,2987,70
寺,寺,2786,2988,70
副,副,2787,2989,70
幼,幼,2788,2990,70
修理,修理,2790,2991,69
企画,企画,2791,2992,69
仮に,仮に,2792,2993,69
含める,含め,2685,2994,69
セット,セット,2793,2995,69
うれしい,うれしく,393,2996,69
部分,部分,2794,2997,69
塩,塩,2795,2998,69
外す,外し,1704,2999,69
陣,陣,2798,3000,69
いる,いろ,18,3001,69
する,すりゃ,10,3002,69
落ち着ける,落ち着け,2391,3003,69
変態,変態,2801,3004,69
景色,景色,2802,3005,69
見かける,見かけ,2590,3006,69
いつの間にか,いつの間にか,2804,3007,69
話しかける,話しかけ,2443,3008,69
くれる,くん,59,3009,69
カッコ,カッコ,2805,3010,69
諸君,諸君,2807,3011,69
キャー,キャー,2808,3012,69
一生懸命,一生懸命,2809,3013,69
年齢,年齢,2810,3014,69
自動,自動,2811,3015,69
ライアン,ライアン,2812,3016,69
竜宮,竜宮,2813,3017,69
ける,けっ,1578,3018,68
一般人,一般人,2814,3019,68
決まる,決まり,484,3020,68
見学,見学,2815,3021,68
しる,しっ,2663,3022,68
合流,合流,2816,3023,68
線,線,2817,3024,68
なんとも,なんとも,2818,3025,68
学,学,2820,3026,68
作る,作ろ,173,3027,68
翼,翼,2821,3028,68
そのうち,そのうち,2822,3029,68
悩み,悩み,2823,3030,68
病,病,2824,3031,68
お湯,お湯,2825,3032,68
聞く,聞け,108,3033,68
張る,張っ,1809,3034,68
状,状,2826,3035,68
とっくに,とっくに,2827,3036,68
どす,どし,2701,3037,68
思い出す,思い出す,920,3038,68
フリ,フリ,2828,3039,68
トリガー,トリガー,2829,3040,68
バラ,バラ,2830,3041,68
離す,離し,1531,3042,68
瞳,瞳,2831,3043,68
痛い,痛く,441,3044,68
値,値,2833,3045,68
朱,朱,2834,3046,68
蜘蛛,蜘蛛,2835,3047,68
聞こえる,聞こえる,704,3048,67
交渉,交渉,2837,3049,67
つくる,つくっ,1340,3050,67
植物,植物,2840,3051,67
役割,役割,2842,3052,67
かまう,かまい,883,3053,67
ありゃ,ありゃ,2845,3054,67
単純,単純,2846,3055,67
逃がす,逃がす,1428,3056,67
アッ,アッ,2848,3057,67
おかしな,おかしな,2849,3058,67
作れる,作れ,1444,3059,67
伝承,伝承,2850,3060,67
く,きゃ,30,3061,67
ご覧,ご覧,2851,3062,67
布団,布団,2852,3063,67
稼ぎ,稼ぎ,2854,3064,67
科,科,2855,3065,67
寮,寮,2857,3066,67
次回,次回,2858,3067,67
うまい,うま,279,3068,67
不足,不足,2859,3069,67
戦う,戦わ,369,3070,67
ふみ,ふみ,2860,3071,67
威力,威力,2861,3072,67
上級,上級,2862,3073,67
運転,運転,2863,3074,66
ロボット,ロボット,2864,3075,66
がれ,がれ,2865,3076,66
一刻,一刻,2866,3077,66
ひとまず,ひとまず,2868,3078,66
つく,つき,259,3079,66
それほど,それほど,2869,3080,66
権利,権利,2870,3081,66
働く,働く,876,3082,66
教わる,教わっ,2060,3083,66
歩く,歩く,974,3084,66
矢,矢,2874,3085,66
ゴミ,ゴミ,2875,3086,66
らん,らん,2876,3087,66
秩序,秩序,2878,3088,66
トップ,トップ,2879,3089,66
隠す,隠す,702,3090,66
ひと言,ひと言,2880,3091,66
狙う,狙わ,770,3092,66
メニュー,メニュー,2881,3093,66
意志,意志,2883,3094,66
強力,強力,2885,3095,66
達成,達成,2886,3096,66
加島,加島,2887,3097,66
甘い,甘,709,3098,66
輪,輪,2888,3099,66
くだす,くださ,2889,3100,66
放課後,放課後,2890,3101,66
殺す,殺せ,192,3102,66
追加,追加,2891,3103,66
レオ,レオ,2892,3104,66
投,投,2895,3105,66
真秀,真秀,2896,3106,66
急ぐ,急げ,649,3107,65
尽くす,尽くし,1661,3108,65
落ち着く,落ち着け,605,3109,65
策,策,2898,3110,65
ぬる,ぬっ,2013,3111,65
ミス,ミス,2900,3112,65
げっ,げっ,2901,3113,65
済み,済み,2902,3114,65
かす,かし,2602,3115,65
ふり,ふり,2903,3116,65
甘い,甘く,709,3117,65
その間,その間,2905,3118,65
自覚,自覚,2906,3119,65
ちと,ちと,2907,3120,65
通る,通っ,1576,3121,65
故郷,故郷,2908,3122,65
飲む,飲ま,387,3123,65
仕業,仕業,2911,3124,65
誘拐,誘拐,2912,3125,65
尊敬,尊敬,2914,3126,65
欲しい,欲しかっ,582,3127,65
訳,訳,2917,3128,65
着替え,着替え,2918,3129,65
パ,パ,2919,3130,65
ドレス,ドレス,2920,3131,65
罪人,罪人,2921,3132,65
役に立つ,役に立つ,1589,3133,65
お返し,お返し,2922,3134,65
ピッ,ピッ,2923,3135,65
つき,つき,2924,3136,65
ルーシー,ルーシー,2925,3137,65
アーサー,アーサー,2926,3138,65
認識,認識,2927,3139,64
かなえる,かなえ,2208,3140,64
停止,停止,2928,3141,64
ぬ,ざる,93,3142,64
対抗,対抗,2931,3143,64
順調,順調,2934,3144,64
つける,つけろ,265,3145,64
うれしい,うれし,393,3146,64
種類,種類,2938,3147,64
鴨,鴨,2939,3148,64
伝わる,伝わっ,1535,3149,64
断る,断る,1347,3150,64
散歩,散歩,2940,3151,64
亡くなる,亡くなっ,2356,3152,64
スーパー,スーパー,2941,3153,64
分ける,分け,2563,3154,64
恥ずかしい,恥ずかしく,697,3155,64
優しい,優し,503,3156,64
しよう,しよう,2942,3157,64
グッ,グッ,2943,3158,64
体質,体質,2944,3159,64
年生,年生,2945,3160,64
ホワイト,ホワイト,2947,3161,64
始め,始め,2948,3162,64
選択,選択,2949,3163,64
主役,主役,2950,3164,64
亜,亜,2951,3165,64
四天王,四天王,2952,3166,64
爆裂,爆裂,2953,3167,64
二ノ,二ノ,2954,3168,64
志士,志士,2955,3169,64
遭う,遭っ,1569,3170,63
まっすぐ,まっすぐ,2956,3171,63
義務,義務,2957,3172,63
もむ,もん,2292,3173,63
能,能,2959,3174,63
感動,感動,2960,3175,63
つきあい,つきあい,2961,3176,63
取り戻す,取り戻し,1629,3177,63
立ち,立ち,2962,3178,63
とっとと,とっとと,2963,3179,63
そむ,そん,2964,3180,63
抜き,抜き,2965,3181,63
結婚式,結婚式,2966,3182,63
とく,とき,358,3183,63
暑い,暑い,1877,3184,63
我が国,我が国,2968,3185,63
暗い,暗い,1750,3186,63
立てる,立てる,1204,3187,63
世界中,世界中,2969,3188,63
そっくり,そっくり,2970,3189,63
はるか,はるか,2971,3190,63
戦場,戦場,2972,3191,63
お腹,お腹,2974,3192,63
る,れ,871,3193,63
六,六,2975,3194,63
何もかも,何もかも,2976,3195,63
面白い,面白い,2101,3196,63
ベル,ベル,2978,3197,63
届ける,届け,2459,3198,63
眉,眉,2979,3199,63
根源,根源,2980,3200,63
弱点,弱点,2981,3201,63
立花,立花,2982,3202,63
仙薬,仙薬,2983,3203,63
宗,宗,2984,3204,63
誠,誠,2985,3205,63
サラ,サラ,2986,3206,63
のんびり,のんびり,2987,3207,62
はん,はん,2988,3208,62
現状,現状,2990,3209,62
戻れる,戻れ,2176,3210,62
捨てる,捨てる,766,3211,62
複雑,複雑,2991,3212,62
づらい,づらい,2231,3213,62
保証,保証,2993,3214,62
番号,番号,2994,3215,62
正確,正確,2995,3216,62
体調,体調,2996,3217,62
米,米,2997,3218,62
収穫,収穫,2998,3219,62
なお,なお,3000,3220,62
だの,だの,3001,3221,62
背,背,3002,3222,62
要,要,3003,3223,62
なので,なので,3004,3224,62
料,料,3005,3225,62
同行,同行,3007,3226,62
令嬢,令嬢,3008,3227,62
ありえる,ありえ,2531,3228,62
操る,操る,1812,3229,62
低い,低い,2022,3230,62
案外,案外,3009,3231,62
表情,表情,3010,3232,62
丁寧,丁寧,3012,3233,62
いれる,いれ,2568,3234,62
あったかい,あったかい,2759,3235,62
暮らす,暮らす,1057,3236,62
来年,来年,3014,3237,62
ほしい,ほしかっ,286,3238,62
多い,多,481,3239,62
撮る,撮り,795,3240,62
人質,人質,3015,3241,62
土地,土地,3016,3242,62
ネタ,ネタ,3017,3243,62
偉い,偉,1429,3244,62
特訓,特訓,3018,3245,62
基礎,基礎,3019,3246,62
幽霊,幽霊,3020,3247,62
果たして,果たして,3021,3248,62
もらう,もらえ,136,3249,62
ベール,ベール,3022,3250,62
沖野,沖野,3023,3251,61
正式,正式,3024,3252,61
接触,接触,3025,3253,61
せる,せよ,82,3254,61
タイム,タイム,3027,3255,61
排除,排除,3028,3256,61
開く,開く,836,3257,61
段階,段階,3029,3258,61
させる,させる,698,3259,61
コード,コード,3030,3260,61
ヒール,ヒール,3032,3261,61
食料,食料,3033,3262,61
札,札,3034,3263,61
坊,坊,3035,3264,61
角,角,3036,3265,61
ものの,ものの,3037,3266,61
縁,縁,3038,3267,61
新入生,新入生,3039,3268,61
白い,白い,2566,3269,61
番組,番組,3041,3270,61
救う,救わ,877,3271,61
アイス,アイス,3042,3272,61
無用,無用,3043,3273,61
時点,時点,3044,3274,61
悔しい,悔しい,2156,3275,61
体育,体育,3045,3276,61
してやる,してやる,1367,3277,61
一条,一条,3047,3278,61
小石川,小石川,3049,3279,61
獲物,獲物,3052,3280,61
殴る,殴っ,1356,3281,61
癖,癖,3053,3282,61
公演,公演,3054,3283,61
次期,次期,3055,3284,61
女王,女王,3056,3285,61
放つ,放つ,930,3286,61
壊す,壊す,941,3287,61
明治,明治,3057,3288,61
立,立,3058,3289,61
みはる,みはり,3059,3290,61
気合い,気合い,3060,3291,60
企業,企業,3061,3292,60
毛,毛,3062,3293,60
あえて,あえて,3063,3294,60
費,費,3064,3295,60
意図,意図,3065,3296,60
てる,てれ,22,3297,60
えな,えな,3066,3298,60
くださる,くださる,109,3299,60
期間,期間,3067,3300,60
こい,こい,1449,3301,60
ドア,ドア,3070,3302,60
撃つ,撃っ,1141,3303,60
確かめる,確かめ,2033,3304,60
届く,届い,973,3305,60
成果,成果,3074,3306,60
盾,盾,3075,3307,60
フラ,フラ,3076,3308,60
いる,いよ,18,3309,60
深い,深く,1095,3310,60
備える,備え,2724,3311,60
育つ,育っ,2094,3312,60
目撃,目撃,3079,3313,60
夕飯,夕飯,3080,3314,60
確信,確信,3082,3315,60
遅刻,遅刻,3083,3316,60
日常,日常,3084,3317,60
出かける,出かけ,2002,3318,60
追う,追う,1100,3319,60
目立つ,目立つ,1555,3320,60
電車,電車,3086,3321,60
混乱,混乱,3087,3322,60
見つける,見つける,424,3323,60
幼い,幼い,2534,3324,60
あむ,あん,1816,3325,60
間に合う,間に合っ,1281,3326,60
間に合う,間に合わ,1281,3327,60
材料,材料,3089,3328,60
せいぜい,せいぜい,3090,3329,60
月島,月島,3091,3330,60
演劇,演劇,3092,3331,60
騎,騎,3093,3332,60
戦える,戦える,1963,3333,59
効く,効い,1084,3334,59
看板,看板,3095,3335,59
処分,処分,3096,3336,59
頑張る,頑張ら,217,3337,59
爪,爪,3098,3338,59
籠,籠,3099,3339,59
決まり,決まり,3101,3340,59
到着,到着,3103,3341,59
通じる,通じ,2430,3342,59
装備,装備,3105,3343,59
しだい,しだい,3107,3344,59
膜,膜,3108,3345,59
組む,組ん,1691,3346,59
注目,注目,3109,3347,59
しまう,しまえ,158,3348,59
喜び,喜び,3110,3349,59
において,において,3111,3350,59
捜索,捜索,3112,3351,59
本番,本番,3113,3352,59
読む,読み,643,3353,59
昼間,昼間,3114,3354,59
地図,地図,3115,3355,59
気に入る,気に入ら,1158,3356,59
類,類,3116,3357,59
じい,じい,3117,3358,59
おける,おけ,2909,3359,59
古代,古代,3118,3360,59
喉,喉,3119,3361,59
参考,参考,3120,3362,59
おもしろい,おもしろく,581,3363,59
ドーム,ドーム,3122,3364,59
スター,スター,3123,3365,59
サービス,サービス,3124,3366,59
香,香,3125,3367,59
愛情,愛情,3126,3368,59
侍,侍,3129,3369,59
一時,一時,3130,3370,59
あふれる,あふれ,2734,3371,59
集合,集合,3131,3372,59
あい,あい,3132,3373,59
上げる,上げる,936,3374,59
紅葉山,紅葉山,3134,3375,59
坊ちゃん,坊ちゃん,3135,3376,59
恩,恩,3136,3377,59
降参,降参,3137,3378,59
遊ぶ,遊ぼ,572,3379,59
普段,普段,3138,3380,59
巻,巻,3139,3381,59
童子,童子,3140,3382,59
王族,王族,3141,3383,59
ステータス,ステータス,3142,3384,59
衣装,衣装,3143,3385,59
合宿,合宿,3144,3386,59
こっそり,こっそり,3145,3387,58
まくる,まくっ,2261,3388,58
勘,勘,3148,3389,58
通信,通信,3149,3390,58
賛成,賛成,3151,3391,58
プログラム,プログラム,3152,3392,58
政治,政治,3153,3393,58
通す,通し,1833,3394,58
葉,葉,3155,3395,58
歌う,歌っ,1732,3396,58
重ねる,重ね,2799,3397,58
走る,走る,823,3398,58
根,根,3156,3399,58
人目,人目,3158,3400,58
パートナー,パートナー,3159,3401,58
潜入,潜入,3160,3402,58
視線,視線,3161,3403,58
ちゃう,ちゃお,107,3404,58
奥様,奥様,3162,3405,58
食,食,3164,3406,58
事務所,事務所,3165,3407,58
整理,整理,3166,3408,58
孫,孫,3167,3409,58
久々,久々,3168,3410,58
ちん,ちん,3169,3411,58
しも,しも,3170,3412,58
回戦,回戦,3171,3413,58
お呼び,お呼び,3172,3414,58
あらあら,あらあら,3173,3415,58
予感,予感,3174,3416,58
いじめる,いじめ,2678,3417,58
原田,原田,3175,3418,58
幼なじみ,幼なじみ,3177,3419,58
王位,王位,3178,3420,58
和也,和也,3179,3421,58
ゆり,ゆり,3180,3422,58
長瀞,長瀞,3181,3423,58
害,害,3182,3424,57
まして,まして,3183,3425,57
登場,登場,3184,3426,57
乾杯,乾杯,3185,3427,57
営業,営業,3186,3428,57
大げさ,大げさ,3187,3429,57
床,床,3188,3430,57
ばる,ばっ,3069,3431,57
苦しい,苦しい,2108,3432,57
心当たり,心当たり,3191,3433,57
書く,書く,612,3434,57
とる,とり,354,3435,57
にて,にて,3192,3436,57
筋肉,筋肉,3193,3437,57
からには,からには,3194,3438,57
暴れる,暴れ,2297,3439,57
届く,届く,973,3440,57
起きる,起きろ,465,3441,57
袋,袋,3196,3442,57
